wavenumber(cm-1),absorption_coefficient(none),err,quality
10.0039,1.1710,0,
10.1245,1.1869,0,
10.2450,1.2042,0,
10.3655,1.2236,0,
10.4861,1.2446,0,
10.6066,1.2665,0,
10.7271,1.2882,0,
10.8476,1.3091,0,
10.9682,1.3289,0,
11.0887,1.3479,0,
11.2092,1.3664,0,
11.3298,1.3848,0,
11.4503,1.4031,0,
11.5708,1.4211,0,
11.6913,1.4388,0,
11.8119,1.4563,0,
11.9324,1.4739,0,
12.0529,1.4920,0,
12.1735,1.5110,0,
12.2940,1.5308,0,
12.4145,1.5511,0,
12.5351,1.5712,0,
12.6556,1.5910,0,
12.7761,1.6109,0,
12.8966,1.6318,0,
13.0172,1.6545,0,
13.1377,1.6794,0,
13.2582,1.7064,0,
13.3788,1.7351,0,
13.4993,1.7645,0,
13.6198,1.7943,0,
13.7403,1.8249,0,
13.8609,1.8572,0,
13.9814,1.8921,0,
14.1019,1.9300,0,
14.2225,1.9710,0,
14.3430,2.0144,0,
14.4635,2.0591,0,
14.5840,2.1045,0,
14.7046,2.1500,0,
14.8251,2.1960,0,
14.9456,2.2428,0,
15.0662,2.2910,0,
15.1867,2.3406,0,
15.3072,2.3915,0,
15.4277,2.4432,0,
15.5483,2.4955,0,
15.6688,2.5484,0,
15.7893,2.6020,0,
15.9099,2.6562,0,
16.0304,2.7109,0,
16.1509,2.7658,0,
16.2715,2.8209,0,
16.3920,2.8764,0,
16.5125,2.9329,0,
16.6331,2.9909,0,
16.7536,3.0509,0,
16.8741,3.1129,0,
16.9946,3.1766,0,
17.1152,3.2410,0,
17.2357,3.3055,0,
17.3562,3.3697,0,
17.4767,3.4342,0,
17.5973,3.4998,0,
17.7178,3.5671,0,
17.8383,3.6363,0,
17.9589,3.7071,0,
18.0794,3.7788,0,
18.1999,3.8509,0,
18.3205,3.9232,0,
18.4410,3.9962,0,
18.5615,4.0705,0,
18.6821,4.1469,0,
18.8026,4.2259,0,
18.9231,4.3078,0,
19.0436,4.3928,0,
19.1642,4.4807,0,
19.2847,4.5717,0,
19.4052,4.6658,0,
19.5257,4.7629,0,
19.6463,4.8629,0,
19.7668,4.9655,0,
19.8873,5.0703,0,
20.0079,5.1771,0,
20.1284,5.2860,0,
20.2489,5.3971,0,
20.3695,5.5104,0,
20.4900,5.6259,0,
20.6105,5.7431,0,
20.7310,5.8608,0,
20.8516,5.9780,0,
20.9721,6.0937,0,
21.0926,6.2073,0,
21.2132,6.3192,0,
21.3337,6.4301,0,
21.4542,6.5406,0,
21.5748,6.6517,0,
21.6953,6.7638,0,
21.8158,6.8769,0,
21.9363,6.9909,0,
22.0569,7.1059,0,
22.1774,7.2221,0,
22.2979,7.3397,0,
22.4184,7.4593,0,
22.5390,7.5813,0,
22.6595,7.7061,0,
22.7800,7.8337,0,
22.9006,7.9642,0,
23.0211,8.0975,0,
23.1416,8.2327,0,
23.2622,8.3694,0,
23.3827,8.5072,0,
23.5032,8.6456,0,
23.6238,8.7846,0,
23.7443,8.9243,0,
23.8648,9.0649,0,
23.9853,9.2068,0,
24.1059,9.3504,0,
24.2264,9.4959,0,
24.3469,9.6432,0,
24.4674,9.7920,0,
24.5880,9.9422,0,
24.7085,10.0937,0,
24.8290,10.2469,0,
24.9496,10.4022,0,
25.0701,10.5602,0,
25.1906,10.7213,0,
25.3112,10.8857,0,
25.4317,11.0529,0,
25.5522,11.2223,0,
25.6728,11.3930,0,
25.7933,11.5644,0,
25.9138,11.7358,0,
26.0343,11.9069,0,
26.1549,12.0773,0,
26.2754,12.2466,0,
26.3959,12.4145,0,
26.5164,12.5805,0,
26.6370,12.7441,0,
26.7575,12.9049,0,
26.8780,13.0628,0,
26.9986,13.2178,0,
27.1191,13.3700,0,
27.2396,13.5199,0,
27.3602,13.6684,0,
27.4807,13.8162,0,
27.6012,13.9638,0,
27.7218,14.1119,0,
27.8423,14.2610,0,
27.9628,14.4117,0,
28.0833,14.5647,0,
28.2039,14.7206,0,
28.3244,14.8801,0,
