wavenumber(cm-1),absorption_coefficient(none),err,quality
12.5351,6.8687,0,
12.6556,7.0150,0,
12.7761,7.1657,0,
12.8966,7.3214,0,
13.0172,7.4821,0,
13.1377,7.6475,0,
13.2582,7.8174,0,
13.3788,7.9912,0,
13.4993,8.1691,0,
13.6198,8.3512,0,
13.7403,8.5377,0,
13.8609,8.7288,0,
13.9814,8.9247,0,
14.1019,9.1252,0,
14.2225,9.3302,0,
14.3430,9.5393,0,
14.4635,9.7521,0,
14.5840,9.9678,0,
14.7046,10.1853,0,
14.8251,10.4035,0,
14.9456,10.6212,0,
15.0662,10.8381,0,
15.1867,11.0543,0,
15.3072,11.2703,0,
15.4277,11.4869,0,
15.5483,11.7050,0,
15.6688,11.9244,0,
15.7893,12.1445,0,
15.9099,12.3640,0,
16.0304,12.5814,0,
16.1509,12.7961,0,
16.2715,13.0086,0,
16.3920,13.2201,0,
16.5125,13.4327,0,
16.6331,13.6479,0,
16.7536,13.8670,0,
16.8741,14.0904,0,
16.9946,14.3179,0,
17.1152,14.5487,0,
17.2357,14.7820,0,
17.3562,15.0178,0,
17.4767,15.2569,0,
17.5973,15.5006,0,
17.7178,15.7501,0,
17.8383,16.0056,0,
17.9589,16.2667,0,
18.0794,16.5321,0,
18.1999,16.8003,0,
18.3205,17.0696,0,
18.4410,17.3387,0,
18.5615,17.6065,0,
18.6821,17.8724,0,
18.8026,18.1357,0,
18.9231,18.3961,0,
19.0436,18.6532,0,
19.1642,18.9068,0,
19.2847,19.1567,0,
19.4052,19.4028,0,
19.5257,19.6450,0,
19.6463,19.8834,0,
19.7668,20.1186,0,
19.8873,20.3513,0,
20.0079,20.5830,0,
20.1284,20.8156,0,
20.2489,21.0506,0,
20.3695,21.2904,0,
20.4900,21.5371,0,
20.6105,21.7918,0,
20.7310,22.0550,0,
20.8516,22.3261,0,
20.9721,22.6039,0,
21.0926,22.8874,0,
21.2132,23.1759,0,
21.3337,23.4689,0,
21.4542,23.7666,0,
21.5748,24.0690,0,
21.6953,24.3759,0,
21.8158,24.6865,0,
21.9363,24.9997,0,
22.0569,25.3141,0,
22.1774,25.6283,0,
22.2979,25.9419,0,
22.4184,26.2549,0,
22.5390,26.5683,0,
22.6595,26.8832,0,
22.7800,27.2006,0,
22.9006,27.5213,0,
23.0211,27.8475,0,
23.1416,28.1764,0,
23.2622,28.5075,0,
23.3827,28.8404,0,
23.5032,29.1749,0,
23.6238,29.5109,0,
23.7443,29.8485,0,
23.8648,30.1881,0,
23.9853,30.5298,0,
24.1059,30.8736,0,
24.2264,31.2195,0,
24.3469,31.5670,0,
24.4674,31.9156,0,
24.5880,32.2650,0,
24.7085,32.6149,0,
24.8290,32.9654,0,
24.9496,33.3169,0,
25.0701,33.6698,0,
25.1906,34.0244,0,
25.3112,34.3804,0,
25.4317,34.7371,0,
25.5522,35.0928,0,
25.6728,35.4453,0,
25.7933,35.7920,0,
25.9138,36.1304,0,
26.0343,36.4584,0,
26.1549,36.7764,0,
26.2754,37.0829,0,
26.3959,37.3766,0,
26.5164,37.6570,0,
26.6370,37.9242,0,
26.7575,38.1788,0,
26.8780,38.4223,0,
26.9986,38.6573,0,
27.1191,38.8867,0,
27.2396,39.1138,0,
27.3602,39.3423,0,
27.4807,39.5751,0,
27.6012,39.8150,0,
27.7218,40.0643,0,
27.8423,40.3245,0,
27.9628,40.5967,0,
28.0833,40.8812,0,
28.2039,41.1782,0,
28.3244,41.4869,0,
28.4449,41.8064,0,
28.5654,42.1351,0,
28.6860,42.4714,0,
28.8065,42.8130,0,
28.9270,43.1523,0,
29.0476,43.4946,0,
29.1681,43.8378,0,
29.2886,44.1800,0,
29.4092,44.5198,0,
29.5297,44.8565,0,
29.6502,45.1904,0,
29.7707,45.5225,0,
29.8913,45.8545,0,
30.0118,46.1884,0,
30.1323,46.5259,0,
30.2529,46.8692,0,
30.3734,47.2199,0,
30.4939,47.5789,0,
30.6145,47.9471,0,
30.7350,48.3248,0,
30.8555,48.7121,0,
30.9760,49.1093,0,
31.0966,49.5167,0,
31.2171,49.9344,0,
31.3376,50.3623,0,
31.4581,50.8000,0,
31.5787,51.2466,0,
31.6992,51.7007,0,
31.8197,52.1606,0,
31.9403,52.6246,0,
32.0608,53.0918,0,
32.1813,53.5615,0,
32.3019,54.0343,0,
32.4224,54.5109,0,
32.5429,54.9929,0,
32.6634,55.4817,0,
32.7840,55.9783,0,
32.9045,56.4836,0,
33.0250,56.9979,0,
33.1456,57.5219,0,
33.2661,58.0570,0,
33.3866,58.6052,0,
33.5072,59.1693,0,
33.6277,59.7526,0,
33.7482,60.3577,0,
33.8687,60.9869,0,
33.9893,61.6412,0,
34.1098,62.3205,0,
34.2303,63.0234,0,
34.3509,63.7473,0,
34.4714,64.4888,0,
34.5919,65.2439,0,
34.7124,66.0086,0,
34.8330,66.7786,0,
34.9535,67.5492,0,
35.0740,68.3156,0,
35.1946,69.0728,0,
35.3151,69.8159,0,
35.4356,70.5403,0,
35.5562,71.2421,0,
35.6767,71.9184,0,
35.7972,72.5677,0,
35.9177,73.1905,0,
36.0383,73.9747,0,
36.1588,74.5220,0,
36.2793,75.0599,0,
36.3999,75.5903,0,
36.5204,76.1248,0,
36.6409,76.6552,0,
36.7614,77.1931,0,
36.8820,77.7298,0,
37.0025,78.2748,0,
37.1230,78.8216,0,
37.2436,79.3777,0,
37.3641,79.9410,0,
37.4846,80.5154,0,
37.6052,81.1028,0,
37.7257,81.7035,0,
37.8462,82.3216,0,
37.9667,82.9588,0,
38.0904,83.7745,0,
38.3315,84.9493,0,
38.5726,86.1201,0,
38.8136,87.2691,0,
39.0547,88.3923,0,
39.2958,89.4909,0,
39.5369,90.5619,0,
39.7779,91.6084,0,
40.0190,92.6413,0,
40.2601,93.6749,0,
40.5012,94.7184,0,
40.7423,95.7638,0,
40.9833,96.8034,0,
41.2244,97.8484,0,
41.4655,98.9116,0,
41.7066,99.9935,0,
41.9477,101.0818,0,
42.1887,102.1674,0,
42.4298,103.2589,0,
42.6709,104.3672,0,
42.9120,105.4883,0,
43.1531,106.6082,0,
43.3941,107.7131,0,
43.6352,108.7939,0,
43.8763,109.8524,0,
44.1174,110.9004,0,
44.3584,111.9410,0,
44.5995,112.9615,0,
44.8406,113.9506,0,
45.0817,114.9151,0,
45.3227,115.8640,0,
45.5638,116.7940,0,
45.8049,117.6951,0,
46.0460,118.5679,0,
46.2871,119.4265,0,
46.5281,120.2879,0,
46.7692,121.1678,0,
47.0103,123.7649,0,
47.2514,124.6734,0,
47.4925,125.5905,0,
47.7335,126.5223,0,
47.9746,127.4778,0,
48.2157,128.4603,0,
48.4568,129.4657,0,
48.6979,130.4910,0,
48.9389,131.5365,0,
49.1800,132.5998,0,
49.4211,133.6716,0,
49.6622,134.7396,0,
49.9032,135.8210,0,
50.1443,136.1106,0,
50.3854,137.0384,0,
50.6265,137.9808,0,
50.8676,138.9331,0,
51.1086,139.8892,0,
51.3497,140.8431,0,
51.5908,141.7910,0,
51.8319,142.7309,0,
52.0729,143.6627,0,
