# Two-band fit (min. chi^2) for beta = 1.50000, 1.75000, 2.00000
# Bands used: ALMA_6 ALMA_3
#     z| beta| Treal| wl_rest_1| wl_rest_2|   Tfit|     Mfit|    dMfit|

    7.00  1.75   80.0     160.83     384.35   46.03  2.05E+08  2.05E+07
    7.00  1.75  100.0     160.83     384.35   51.30  2.27E+08  2.29E+07

    7.00  2.00   40.0     160.83     384.35   22.38  2.31E+09  2.28E+08
    7.00  2.00   45.0     160.83     384.35   24.07  7.56E+08  7.56E+07
    7.00  2.00   50.0     160.83     384.35   25.67  5.37E+08  5.40E+07
    7.00  2.00   60.0     160.83     384.35   28.26  4.36E+08  4.29E+07
    7.00  2.00   80.0     160.83     384.35   32.25  4.09E+08  4.09E+07
    7.00  2.00  100.0     160.83     384.35   34.80  4.43E+08  4.47E+07


