# Two-band fit (min. chi^2) for beta = 1.50000, 1.75000, 2.00000
# Bands used: ALMA_6 ALMA_3
#     z| beta| Treal| wl_rest_1| wl_rest_2|   Tfit|     Mfit|    dMfit|

    7.00  1.75   60.0     160.83     384.35   36.07  4.61E+09  4.07E+08
    7.00  1.75   80.0     160.83     384.35   38.13  6.74E+09  5.99E+08
    7.00  1.75  100.0     160.83     384.35   38.45  9.68E+09  8.60E+08

    7.00  2.00   40.0     160.83     384.35   22.98  2.07E+10  1.84E+09
    7.00  2.00   45.0     160.83     384.35   24.26  1.30E+10  1.16E+09
    7.00  2.00   50.0     160.83     384.35   25.35  1.12E+10  9.89E+08
    7.00  2.00   60.0     160.83     384.35   26.82  1.13E+10  9.96E+08
    7.00  2.00   80.0     160.83     384.35   28.02  1.52E+10  1.35E+09
    7.00  2.00  100.0     160.83     384.35   28.20  2.17E+10  1.93E+09


