# Two-band fit (min. chi^2) for beta = 1.50000, 1.75000, 2.00000
# Bands used: ALMA_7 ALMA_6
#     z| beta| Treal| wl_rest_1| wl_rest_2|   Tfit|     Mfit|    dMfit|

    6.00  1.50   30.0     124.68     183.81   28.65  2.19E+09  1.88E+08
    6.00  1.50   35.0     124.68     183.81   33.01  2.23E+09  1.93E+08
    6.00  1.50   40.0     124.68     183.81   37.41  2.24E+09  1.95E+08
    6.00  1.50   45.0     124.68     183.81   41.34  2.32E+09  2.05E+08
    6.00  1.50   50.0     124.68     183.81   45.62  2.33E+09  2.03E+08
    6.00  1.50   60.0     124.68     183.81   53.03  2.46E+09  2.13E+08
    6.00  1.50   80.0     124.68     183.81   66.09  2.74E+09  2.39E+08
    6.00  1.50  100.0     124.68     183.81   77.02  3.07E+09  2.69E+08

    6.00  1.75   25.0     124.68     183.81   21.70  3.26E+09  2.81E+08
    6.00  1.75   30.0     124.68     183.81   25.70  2.38E+09  2.05E+08
    6.00  1.75   35.0     124.68     183.81   29.30  2.28E+09  1.97E+08
    6.00  1.75   40.0     124.68     183.81   32.79  2.24E+09  1.96E+08
    6.00  1.75   45.0     124.68     183.81   35.78  2.32E+09  2.05E+08
    6.00  1.75   50.0     124.68     183.81   38.93  2.33E+09  2.03E+08
    6.00  1.75   60.0     124.68     183.81   44.10  2.51E+09  2.17E+08
    6.00  1.75   80.0     124.68     183.81   52.46  2.90E+09  2.53E+08
    6.00  1.75  100.0     124.68     183.81   58.79  3.36E+09  2.95E+08

    6.00  2.00   25.0     124.68     183.81   19.59  1.28E+10  1.10E+09
    6.00  2.00   30.0     124.68     183.81   23.17  2.91E+09  2.50E+08
    6.00  2.00   35.0     124.68     183.81   26.25  2.44E+09  2.11E+08
    6.00  2.00   40.0     124.68     183.81   29.12  2.30E+09  2.00E+08
    6.00  2.00   45.0     124.68     183.81   31.52  2.33E+09  2.06E+08
    6.00  2.00   50.0     124.68     183.81   33.96  2.33E+09  2.03E+08
    6.00  2.00   60.0     124.68     183.81   37.83  2.51E+09  2.17E+08
    6.00  2.00   80.0     124.68     183.81   43.72  2.95E+09  2.57E+08
    6.00  2.00  100.0     124.68     183.81   47.91  3.48E+09  3.05E+08


    7.00  1.50   25.0     109.09     160.83   23.36  4.04E+09  3.44E+08
    7.00  1.50   30.0     109.09     160.83   27.96  2.62E+09  2.24E+08
    7.00  1.50   35.0     109.09     160.83   32.32  2.48E+09  2.15E+08
    7.00  1.50   40.0     109.09     160.83   36.49  2.47E+09  2.15E+08
    7.00  1.50   45.0     109.09     160.83   40.51  2.49E+09  2.15E+08
    7.00  1.50   50.0     109.09     160.83   44.27  2.54E+09  2.19E+08
    7.00  1.50   60.0     109.09     160.83   51.29  2.67E+09  2.28E+08
    7.00  1.50   80.0     109.09     160.83   63.17  2.99E+09  2.60E+08
    7.00  1.50  100.0     109.09     160.83   72.47  3.40E+09  2.95E+08

    7.00  1.75   30.0     109.09     160.83   25.23  3.43E+09  2.94E+08
    7.00  1.75   35.0     109.09     160.83   29.02  2.63E+09  2.28E+08
    7.00  1.75   40.0     109.09     160.83   32.49  2.46E+09  2.14E+08
    7.00  1.75   45.0     109.09     160.83   35.71  2.42E+09  2.10E+08
    7.00  1.75   50.0     109.09     160.83   38.64  2.46E+09  2.12E+08
    7.00  1.75   60.0     109.09     160.83   43.88  2.58E+09  2.20E+08
    7.00  1.75   80.0     109.09     160.83   52.12  2.96E+09  2.58E+08
    7.00  1.75  100.0     109.09     160.83   58.08  3.45E+09  2.99E+08

    7.00  2.00   30.0     109.09     160.83   22.78  8.84E+09  7.57E+08
    7.00  2.00   35.0     109.09     160.83   26.17  3.17E+09  2.75E+08
    7.00  2.00   40.0     109.09     160.83   29.16  2.60E+09  2.27E+08
    7.00  2.00   45.0     109.09     160.83   31.85  2.44E+09  2.11E+08
    7.00  2.00   50.0     109.09     160.83   34.23  2.41E+09  2.08E+08
    7.00  2.00   60.0     109.09     160.83   38.34  2.50E+09  2.13E+08
    7.00  2.00   80.0     109.09     160.83   44.48  2.87E+09  2.50E+08
    7.00  2.00  100.0     109.09     160.83   48.68  3.37E+09  2.93E+08


