# Two-band fit (min. chi^2) for beta = 1.50000, 1.75000, 2.00000
# Bands used: ALMA_7 ALMA_3
#     z| beta| Treal| wl_rest_1| wl_rest_2|   Tfit|     Mfit|    dMfit|

    5.00  1.50   20.0     145.46     512.47   19.98  1.00E+08  9.87E+06
    5.00  1.50   25.0     145.46     512.47   25.01  9.95E+07  9.86E+06
    5.00  1.50   30.0     145.46     512.47   30.02  9.94E+07  9.95E+06
    5.00  1.50   35.0     145.46     512.47   35.06  9.89E+07  9.90E+06
    5.00  1.50   40.0     145.46     512.47   39.92  1.00E+08  9.91E+06
    5.00  1.50   45.0     145.46     512.47   45.07  9.92E+07  9.91E+06
    5.00  1.50   50.0     145.46     512.47   50.08  9.95E+07  9.84E+06
    5.00  1.50   60.0     145.46     512.47   60.10  9.91E+07  9.97E+06
    5.00  1.50   80.0     145.46     512.47   79.71  1.00E+08  9.97E+06
    5.00  1.50  100.0     145.46     512.47  100.04  9.92E+07  1.01E+07

    5.00  1.75   20.0     145.46     512.47   16.78  7.66E+08  7.53E+07
    5.00  1.75   25.0     145.46     512.47   20.68  1.81E+08  1.80E+07
    5.00  1.75   30.0     145.46     512.47   24.20  1.57E+08  1.57E+07
    5.00  1.75   35.0     145.46     512.47   27.45  1.51E+08  1.51E+07
    5.00  1.75   40.0     145.46     512.47   30.35  1.53E+08  1.51E+07
    5.00  1.75   45.0     145.46     512.47   33.19  1.54E+08  1.53E+07
    5.00  1.75   50.0     145.46     512.47   35.74  1.57E+08  1.55E+07
    5.00  1.75   60.0     145.46     512.47   40.35  1.64E+08  1.65E+07
    5.00  1.75   80.0     145.46     512.47   47.76  1.84E+08  1.83E+07
    5.00  1.75  100.0     145.46     512.47   53.80  2.02E+08  2.05E+07

    5.00  2.00   25.0     145.46     512.47   17.35  7.13E+08  7.07E+07
    5.00  2.00   30.0     145.46     512.47   20.08  3.01E+08  3.01E+07
    5.00  2.00   35.0     145.46     512.47   22.43  2.51E+08  2.51E+07
    5.00  2.00   40.0     145.46     512.47   24.42  2.41E+08  2.39E+07
    5.00  2.00   45.0     145.46     512.47   26.27  2.36E+08  2.36E+07
    5.00  2.00   50.0     145.46     512.47   27.87  2.40E+08  2.37E+07
