# Two-band fit (min. chi^2) for beta = 1.50000, 1.75000, 2.00000
# Bands used: ALMA_7 ALMA_3
#     z| beta| Treal| wl_rest_1| wl_rest_2|   Tfit|     Mfit|    dMfit|

    5.00  1.50   20.0     145.46     512.47   24.44  2.15E+08  1.90E+07
    5.00  1.50   25.0     145.46     512.47   31.66  2.71E+08  2.37E+07
    5.00  1.50   30.0     145.46     512.47   39.17  2.94E+08  2.60E+07
    5.00  1.50   35.0     145.46     512.47   46.93  3.10E+08  2.74E+07
    5.00  1.50   40.0     145.46     512.47   54.21  3.29E+08  2.91E+07
    5.00  1.50   45.0     145.46     512.47   61.49  3.45E+08  3.03E+07
    5.00  1.50   50.0     145.46     512.47   68.27  3.64E+08  3.20E+07
    5.00  1.50   60.0     145.46     512.47   80.78  4.02E+08  3.56E+07
    5.00  1.50   80.0     145.46     512.47   94.48  5.39E+08  4.85E+07
    5.00  1.50  100.0     145.46     512.47   96.56  7.64E+08  6.76E+07

    5.00  1.75   20.0     145.46     512.47   20.26  4.05E+08  3.58E+07
    5.00  1.75   25.0     145.46     512.47   25.28  4.22E+08  3.68E+07
    5.00  1.75   30.0     145.46     512.47   29.91  4.50E+08  3.98E+07
    5.00  1.75   35.0     145.46     512.47   34.16  4.83E+08  4.27E+07
    5.00  1.75   40.0     145.46     512.47   37.72  5.29E+08  4.68E+07
    5.00  1.75   45.0     145.46     512.47   40.94  5.75E+08  5.06E+07
    5.00  1.75   50.0     145.46     512.47   43.67  6.28E+08  5.52E+07
    5.00  1.75   60.0     145.46     512.47   48.12  7.40E+08  6.57E+07
    5.00  1.75   80.0     145.46     512.47   52.29  1.07E+09  9.60E+07
    5.00  1.75  100.0     145.46     512.47   52.87  1.53E+09  1.35E+08

    5.00  2.00   20.0     145.46     512.47   17.01  2.18E+09  1.93E+08
    5.00  2.00   25.0     145.46     512.47   20.88  7.56E+08  6.60E+07
    5.00  2.00   30.0     145.46     512.47   24.13  7.12E+08  6.29E+07
    5.00  2.00   35.0     145.46     512.47   26.89  7.40E+08  6.55E+07
    5.00  2.00   40.0     145.46     512.47   29.07  8.07E+08  7.14E+07
    5.00  2.00   45.0     145.46     512.47   30.93  8.80E+08  7.74E+07
    5.00  2.00   50.0     145.46     512.47   32.44  9.68E+08  8.51E+07
    5.00  2.00   60.0     145.46     512.47   34.77  1.16E+09  1.03E+08
    5.00  2.00   80.0     145.46     512.47   36.82  1.70E+09  1.53E+08
    5.00  2.00  100.0     145.46     512.47   37.10  2.44E+09  2.16E+08


    6.00  1.50   20.0     124.68     439.26   23.25  1.11E+08  9.78E+06
    6.00  1.50   25.0     124.68     439.26   29.46  2.87E+08  2.52E+07
    6.00  1.50   30.0     124.68     439.26   35.80  3.36E+08  2.95E+07
    6.00  1.50   35.0     124.68     439.26   42.10  3.67E+08  3.24E+07
    6.00  1.50   40.0     124.68     439.26   48.53  3.87E+08  3.41E+07
    6.00  1.50   45.0     124.68     439.26   54.73  4.07E+08  3.60E+07
    6.00  1.50   50.0     124.68     439.26   60.95  4.25E+08  3.75E+07
    6.00  1.50   60.0     124.68     439.26   71.85  4.68E+08  4.12E+07
    6.00  1.50   80.0     124.68     439.26   87.54  5.92E+08  5.19E+07
    6.00  1.50  100.0     124.68     439.26   95.24  7.72E+08  6.76E+07

    6.00  1.75   20.0     124.68     439.26   19.54  8.83E+08  7.80E+07
    6.00  1.75   25.0     124.68     439.26   24.33  4.96E+08  4.35E+07
    6.00  1.75   30.0     124.68     439.26   28.75  5.08E+08  4.46E+07
    6.00  1.75   35.0     124.68     439.26   32.75  5.39E+08  4.76E+07
    6.00  1.75   40.0     124.68     439.26   36.51  5.72E+08  5.04E+07
    6.00  1.75   45.0     124.68     439.26   39.84  6.10E+08  5.40E+07
    6.00  1.75   50.0     124.68     439.26   42.93  6.51E+08  5.75E+07
    6.00  1.75   60.0     124.68     439.26   47.81  7.51E+08  6.62E+07
    6.00  1.75   80.0     124.68     439.26   53.85  1.02E+09  8.94E+07
    6.00  1.75  100.0     124.68     439.26   56.47  1.38E+09  1.20E+08

