wavenumber(cm-1),absorption_coefficient(none),err,quality
10.0039,2.0413,0,
10.1245,2.0382,0,
10.2450,2.0362,0,
10.3655,2.0362,0,
10.4861,2.0387,0,
10.6066,2.0433,0,
10.7271,2.0496,0,
10.8476,2.0573,0,
10.9682,2.0664,0,
11.0887,2.0772,0,
11.2092,2.0903,0,
11.3298,2.1064,0,
11.4503,2.1257,0,
11.5708,2.1479,0,
11.6913,2.1725,0,
11.8119,2.1986,0,
11.9324,2.2255,0,
12.0529,2.2530,0,
12.1735,2.2811,0,
12.2940,2.3101,0,
12.4145,2.3400,0,
12.5351,2.3707,0,
12.6556,2.4019,0,
12.7761,2.4333,0,
12.8966,2.4650,0,
13.0172,2.4971,0,
13.1377,2.5298,0,
13.2582,2.5632,0,
13.3788,2.5970,0,
13.4993,2.6305,0,
13.6198,2.6632,0,
13.7403,2.6949,0,
13.8609,2.7258,0,
13.9814,2.7569,0,
14.1019,2.7888,0,
14.2225,2.8226,0,
14.3430,2.8586,0,
14.4635,2.8969,0,
14.5840,2.9371,0,
14.7046,2.9789,0,
14.8251,3.0222,0,
14.9456,3.0675,0,
15.0662,3.1157,0,
15.1867,3.1675,0,
15.3072,3.2231,0,
15.4277,3.2821,0,
15.5483,3.3438,0,
15.6688,3.4071,0,
15.7893,3.4711,0,
15.9099,3.5354,0,
16.0304,3.5994,0,
16.1509,3.6629,0,
16.2715,3.7254,0,
16.3920,3.7863,0,
16.5125,3.8450,0,
16.6331,3.9012,0,
16.7536,3.9547,0,
16.8741,4.0054,0,
16.9946,4.0535,0,
17.1152,4.0990,0,
17.2357,4.1420,0,
17.3562,4.1829,0,
17.4767,4.2226,0,
17.5973,4.2625,0,
17.7178,4.3040,0,
17.8383,4.3486,0,
17.9589,4.3970,0,
18.0794,4.4497,0,
18.1999,4.5066,0,
18.3205,4.5674,0,
18.4410,4.6319,0,
18.5615,4.7002,0,
18.6821,4.7728,0,
18.8026,4.8502,0,
18.9231,4.9326,0,
19.0436,5.0200,0,
19.1642,5.1122,0,
19.2847,5.2085,0,
19.4052,5.3081,0,
19.5257,5.4103,0,
19.6463,5.5146,0,
19.7668,5.6208,0,
19.8873,5.7287,0,
20.0079,5.8380,0,
20.1284,5.9484,0,
20.2489,6.0596,0,
20.3695,6.1711,0,
20.4900,6.2825,0,
20.6105,6.3936,0,
20.7310,6.5041,0,
20.8516,6.6138,0,
20.9721,6.7224,0,
21.0926,6.8299,0,
21.2132,6.9363,0,
21.3337,7.0423,0,
21.4542,7.1485,0,
21.5748,7.2554,0,
21.6953,7.3634,0,
21.8158,7.4727,0,
21.9363,7.5833,0,
22.0569,7.6951,0,
22.1774,7.8079,0,
22.2979,7.9219,0,
22.4184,8.0376,0,
22.5390,8.1555,0,
22.6595,8.2760,0,
22.7800,8.3994,0,
22.9006,8.5255,0,
23.0211,8.6537,0,
23.1416,8.7837,0,
23.2622,8.9149,0,
23.3827,9.0473,0,
23.5032,9.1809,0,
23.6238,9.3162,0,
23.7443,9.4534,0,
23.8648,9.5922,0,
23.9853,9.7324,0,
24.1059,9.8733,0,
24.2264,10.0142,0,
24.3469,10.1544,0,
24.4674,10.2933,0,
24.5880,10.4302,0,
24.7085,10.5645,0,
24.8290,10.6958,0,
24.9496,10.8237,0,
25.0701,10.9482,0,
25.1906,11.0696,0,
25.3112,11.1884,0,
25.4317,11.3053,0,
25.5522,11.4211,0,
25.6728,11.5364,0,
25.7933,11.6522,0,
25.9138,11.7695,0,
26.0343,11.8893,0,
26.1549,12.0127,0,
26.2754,12.1409,0,
26.3959,12.2746,0,
26.5164,12.4145,0,
26.6370,12.5604,0,
26.7575,12.7118,0,
26.8780,12.8675,0,
26.9986,13.0264,0,
27.1191,13.1871,0,
27.2396,13.3485,0,
27.3602,13.5098,0,
27.4807,13.6706,0,
27.6012,13.8307,0,
27.7218,13.9892,0,
27.8423,14.1451,0,
27.9628,14.2975,0,
28.0833,14.4463,0,
28.2039,14.5915,0,
28.3244,14.7341,0,
28.4449,14.8751,0,
28.5654,15.0156,0,
28.6860,15.1568,0,
28.8065,15.2994,0,
28.9270,15.4438,0,
29.0476,15.5901,0,
29.1681,15.7380,0,
29.2886,15.8871,0,
29.4092,16.0368,0,
29.5297,16.1864,0,
29.6502,16.3358,0,
29.7707,16.4846,0,
29.8913,16.6328,0,
30.0118,16.7804,0,
30.1323,16.9276,0,
30.2529,17.0743,0,
30.3734,17.2205,0,
30.4939,17.3663,0,
30.6145,17.5122,0,
30.7350,17.6590,0,
30.8555,17.8078,0,
30.9760,17.9596,0,
31.0966,18.1155,0,
31.2171,18.2763,0,
31.3376,18.4424,0,
31.4581,18.6138,0,
31.5787,18.7900,0,
31.6992,18.9705,0,
31.8197,19.1544,0,
31.9403,19.3411,0,
32.0608,19.5303,0,
32.1813,19.7215,0,
32.3019,19.9144,0,
32.4224,20.1087,0,
32.5429,20.3042,0,
32.6634,20.5006,0,
32.7840,20.6977,0,
32.9045,20.8954,0,
33.0250,21.0935,0,
33.1456,21.2922,0,
33.2661,21.4917,0,
33.3866,21.6923,0,
33.5072,21.8947,0,
33.6277,22.0993,0,
33.7482,22.3066,0,
33.8687,22.5167,0,
33.9893,22.7292,0,
34.1098,22.5892,0,
34.2303,22.8123,0,
34.3509,23.0351,0,
34.4714,23.2571,0,
34.5919,23.4781,0,
34.7124,23.6980,0,
34.8330,23.9205,0,
34.9535,24.1423,0,
35.0740,24.3630,0,
35.1946,24.5825,0,
35.3151,24.8055,0,
35.4356,25.0271,0,
35.5562,25.2474,0,
35.6767,25.4666,0,
35.7972,25.6904,0,
35.9177,25.9149,0,
36.1618,26.3755,0,
36.6439,27.3383,0,
37.1261,28.5499,0,
37.6082,29.6647,0,
38.0904,30.8110,0,
38.5726,31.9803,0,
39.0547,33.1601,0,
39.5369,34.3431,0,
40.0190,35.5262,0,
40.5012,36.7146,0,
40.9833,37.9036,0,
41.4655,39.0921,0,
41.9477,40.2814,0,
42.4298,41.4706,0,
42.9120,42.6671,0,
43.3941,43.8717,0,
43.8763,45.0838,0,
44.3584,46.2994,0,
44.8406,47.5159,0,
45.3227,48.7419,0,
45.8049,49.9798,0,
46.2871,51.2271,0,
46.7692,52.4803,0,
47.2514,53.7376,0,
47.7335,55.0041,0,
48.2157,56.2810,0,
48.6979,57.5690,0,
49.1800,58.8626,0,
49.6622,60.1566,0,
50.1443,61.4596,0,
50.6265,62.7745,0,
51.1086,64.0983,0,
51.5908,65.4220,0,
52.0729,66.7433,0,
52.5551,68.0707,0,
53.0373,69.4041,0,
53.5194,70.7419,0,
54.0016,72.0794,0,
54.4837,73.4111,0,
54.9659,74.7432,0,
55.4481,76.0773,0,
55.9302,77.4137,0,
56.4124,78.7505,0,
56.8945,80.0856,0,
57.3767,81.4241,0,
57.8588,82.7663,0,
58.3410,84.1149,0,
58.8231,85.4700,0,
59.3053,86.8262,0,
59.7875,88.1840,0,
60.2696,89.5424,0,
60.7518,90.9068,0,
61.2339,92.2793,0,
61.7161,93.6592,0,
62.1983,95.0492,0,
62.6804,96.4490,0,
63.1626,97.8592,0,
63.6447,99.2798,0,
64.1269,100.7084,0,
64.6090,102.1464,0,
65.0912,103.5942,0,
65.5734,105.0527,0,
66.0555,106.5218,0,
66.5377,107.9985,0,
67.0198,109.4846,0,
67.5020,110.9784,0,
67.9841,112.4791,0,
68.4663,113.9869,0,
68.9484,115.4990,0,
69.4306,117.0168,0,
69.9128,118.5410,0,
70.3949,120.0726,0,
70.8771,121.6120,0,
71.3592,123.1571,0,
71.8414,124.7103,0,
72.3235,126.2741,0,
72.8057,127.8477,0,
73.2879,129.4339,0,
73.7700,131.0310,0,
74.2522,132.6386,0,
74.7343,134.2559,0,
75.2165,135.8835,0,
75.6986,137.5227,0,
76.1808,139.1732,0,
76.6630,140.8364,0,
77.1451,142.5100,0,
77.6273,144.1941,0,
78.1094,145.8894,0,
78.5916,147.5944,0,
79.0737,149.3105,0,
79.5559,151.0375,0,
80.0380,152.7743,0,
80.5202,154.5204,0,
81.0024,156.2765,0,
81.4845,158.0441,0,
81.9667,159.8190,0,
82.4488,161.5971,0,
82.9310,163.3778,0,
83.4132,165.1600,0,
83.8953,166.9469,0,
84.3775,168.7312,0,
84.8596,170.5095,0,
85.3418,172.2792,0,
85.8239,174.0393,0,
86.3061,175.7887,0,
86.7883,177.5249,0,
87.2704,179.2460,0,
87.7526,180.9513,0,
88.2347,182.6404,0,
88.7169,184.3142,0,
89.1990,185.9725,0,
89.6812,187.6146,0,
90.1633,189.2399,0,
90.6455,190.8496,0,
91.1277,192.4456,0,
91.6098,194.0286,0,
92.0920,195.5988,0,
92.5741,197.1567,0,
93.0563,198.7017,0,
93.5384,200.2350,0,
94.0206,201.7574,0,
94.5028,203.2689,0,
94.9849,204.7685,0,
95.4671,206.2551,0,
95.9492,207.7273,0,
96.4314,209.1894,0,
96.9136,210.6385,0,
97.3957,212.0732,0,
97.8779,213.4942,0,
98.3600,214.9046,0,
98.8422,216.3062,0,
99.3243,217.6986,0,
99.8065,219.0794,0,
100.2887,220.4476,0,
100.7708,221.8055,0,
101.2530,223.1526,0,
101.7351,224.4885,0,
102.2173,225.8101,0,
102.6994,227.1145,0,
103.1816,228.4047,0,
103.6637,229.6841,0,
104.1459,230.9521,0,
104.6281,232.2055,0,
105.1102,233.4417,0,
105.5924,234.6636,0,
106.0745,235.8730,0,
106.5567,237.0710,0,
107.0388,238.2571,0,
107.5210,239.4275,0,
108.0032,240.5839,0,
108.4853,241.7293,0,
108.9675,242.8654,0,
109.4496,243.9907,0,
109.9318,245.1024,0,
110.4139,246.2009,0,
110.8961,247.2870,0,
111.3783,248.3620,0,
111.8604,249.4260,0,
112.3426,250.4757,0,
112.8247,251.5109,0,
113.3069,252.5345,0,
113.7890,253.5503,0,
114.2712,254.5578,0,
114.7533,255.5546,0,
115.2355,256.5410,0,
115.7177,257.5181,0,
116.1998,258.4887,0,
116.6820,259.4558,0,
117.1641,260.4190,0,
117.6463,261.3785,0,
118.1285,262.3359,0,
118.6106,263.2946,0,
119.0928,264.2579,0,
119.5749,265.2264,0,
120.0571,266.2012,0,
120.5392,267.1821,0,
121.0214,268.1711,0,
121.5036,269.1723,0,
121.9857,270.1857,0,
122.4679,271.2092,0,
122.9500,272.2412,0,
123.4322,273.2827,0,
123.9143,274.3370,0,
124.3965,275.4047,0,
124.8786,276.4835,0,
125.3608,277.5696,0,
125.8430,278.6631,0,
126.3251,279.7664,0,
126.8073,280.8779,0,
127.2894,281.9951,0,
127.7716,283.1154,0,
128.2537,284.2389,0,
128.7359,285.3682,0,
129.2181,286.5043,0,
129.7002,287.6458,0,
130.1824,288.7889,0,
130.6645,289.9334,0,
131.1467,291.0837,0,
131.6288,292.2409,0,
132.1110,293.4045,0,
132.5932,294.5741,0,
133.0753,295.7494,0,
133.5575,296.9315,0,
134.0396,298.1224,0,
134.5218,299.3227,0,
135.0040,300.5301,0,
135.4861,301.7430,0,
135.9683,302.9626,0,
136.4504,304.1888,0,
136.9326,305.4200,0,
137.4147,306.6543,0,
137.8969,307.8906,0,
138.3790,309.1291,0,
138.8612,310.3693,0,
139.3434,311.6109,0,
139.8255,312.8528,0,
140.3077,314.0934,0,
140.7898,315.3323,0,
141.2720,316.5697,0,
141.7541,317.8062,0,
142.2363,319.0427,0,
142.7185,320.2796,0,
143.2006,321.5167,0,
143.6828,322.7535,0,
144.1649,323.9903,0,
144.6471,325.2276,0,
145.1292,326.4650,0,
145.6114,327.7031,0,
146.0936,328.9411,0,
146.5757,330.1779,0,
147.0579,331.4135,0,
147.5400,332.6458,0,
148.0222,333.8732,0,
148.5043,335.0943,0,
148.9865,336.3077,0,
149.4686,337.5126,0,
149.9508,338.7083,0,
150.4330,339.8938,0,
150.9151,341.0673,0,
151.3973,342.2276,0,
151.8794,343.3761,0,
152.3616,344.5138,0,
152.8438,345.6412,0,
153.3259,346.7589,0,
153.8081,347.8681,0,
154.2902,348.9696,0,
154.7724,350.0652,0,
155.2545,351.1578,0,
155.7367,352.2473,0,
156.2189,353.3336,0,
156.7010,354.4192,0,
157.1832,355.5068,0,
157.6653,356.5981,0,
158.1475,357.6938,0,
158.6296,358.7939,0,
159.1118,359.8995,0,
159.5940,361.0125,0,
160.0761,362.1347,0,
160.5583,363.2645,0,
161.0404,364.3988,0,
161.5226,365.5373,0,
162.0047,366.6822,0,
162.4869,367.8350,0,
162.9691,368.9940,0,
163.4512,370.1569,0,
163.9334,371.3231,0,
164.4155,372.4951,0,
164.8977,373.6742,0,
165.3798,374.8596,0,
165.8620,376.0488,0,
166.3442,377.2399,0,
166.8263,378.4334,0,
167.3085,379.6317,0,
167.7906,380.8365,0,
168.2728,382.0472,0,
168.7549,383.2611,0,
169.2371,384.4776,0,
169.7192,385.6981,0,
170.2014,386.9231,0,
170.6836,388.1511,0,
171.1657,389.3798,0,
171.6479,390.6074,0,
172.1300,391.8345,0,
172.6122,393.0621,0,
173.0943,394.2906,0,
173.5765,395.5173,0,
174.0587,396.7408,0,
174.5408,397.9624,0,
175.0230,399.1843,0,
175.5051,400.4087,0,
175.9873,401.6365,0,
176.4694,402.8681,0,
176.9516,404.1059,0,
177.4338,405.3546,0,
177.9159,406.6192,0,
178.3981,407.9017,0,
178.8802,409.2030,0,
179.3624,410.5251,0,
179.8445,411.8710,0,
180.3267,413.2434,0,
180.8089,414.6428,0,
181.2910,416.0674,0,
181.7732,417.5140,0,
182.2553,418.9816,0,
182.7375,420.4698,0,
183.2196,421.9755,0,
183.7018,423.4937,0,
184.1840,425.0206,0,
184.6661,426.5544,0,
185.1483,428.0927,0,
185.6304,429.6318,0,
186.1126,431.1685,0,
186.5947,432.7020,0,
187.0769,434.2312,0,
187.5591,435.7538,0,
188.0412,437.2667,0,
188.5234,438.7685,0,
189.0055,440.2586,0,
189.4877,441.7358,0,
189.9698,443.2009,0,
190.4520,444.6545,0,
190.9341,446.0939,0,
191.4163,447.5151,0,
191.8985,448.9158,0,
192.3806,450.2963,0,
192.8628,451.6593,0,
193.3449,453.0060,0,
193.8271,454.3360,0,
194.3092,455.6482,0,
194.7914,456.9452,0,
195.2736,458.2317,0,
195.7557,459.5104,0,
196.2379,460.7817,0,
196.7200,462.0463,0,
197.2022,463.3067,0,
197.6843,464.5671,0,
198.1665,465.8300,0,
198.6487,467.0955,0,
199.1308,468.3613,0,
199.6130,469.6275,0,
200.0951,470.8974,0,
200.5773,472.1729,0,
201.0594,473.4523,0,
201.5416,474.7320,0,
202.0238,476.0091,0,
202.5059,477.2838,0,
202.9881,478.5597,0,
203.4702,479.8389,0,
203.9524,481.1194,0,
204.4346,482.3997,0,
204.9167,483.6819,0,
205.3989,484.9691,0,
205.8810,486.2633,0,
206.3632,487.5645,0,
206.8453,488.8718,0,
207.3275,490.1861,0,
207.8097,491.5100,0,
208.2918,492.8444,0,
208.7740,494.1853,0,
209.2561,495.5286,0,
209.7383,496.8723,0,
210.2204,498.2144,0,
210.7026,499.5532,0,
211.1847,500.8878,0,
211.6669,502.2156,0,
212.1491,503.5315,0,
212.6312,504.8345,0,
213.1134,506.1275,0,
213.5955,507.4122,0,
214.0777,508.6877,0,
214.5598,509.9531,0,
215.0420,511.2099,0,
215.5242,512.4633,0,
216.0063,513.7179,0,
216.4885,514.9741,0,
216.9706,516.2307,0,
217.4528,517.4892,0,
217.9349,518.7522,0,
218.4171,520.0198,0,
218.8993,521.2898,0,
219.3814,522.5624,0,
219.8636,523.8377,0,
220.3457,525.1154,0,
220.8279,526.3955,0,
221.3100,527.6765,0,
221.7922,528.9547,0,
222.2743,530.2281,0,
222.7565,531.4964,0,
223.2387,532.7591,0,
223.7208,534.0133,0,
224.2030,535.2564,0,
224.6851,536.4878,0,
225.1673,537.7080,0,
225.6495,538.9194,0,
226.1316,540.1236,0,
226.6138,541.3200,0,
227.0959,542.5077,0,
227.5781,543.6888,0,
228.0602,544.8675,0,
228.5424,546.0454,0,
229.0246,547.2211,0,
229.5067,548.3940,0,
229.9889,549.5678,0,
230.4710,550.7474,0,
230.9532,551.9364,0,
231.4353,553.1366,0,
231.9175,554.3487,0,
232.3997,555.5747,0,
232.8818,556.8146,0,
233.3640,558.0643,0,
233.8461,559.3208,0,
234.3283,560.5849,0,
234.8104,561.8555,0,
235.2926,563.1315,0,
235.7748,564.4145,0,
236.2569,565.7042,0,
236.7391,566.9924,0,
237.2212,568.2714,0,
237.7034,569.5414,0,
238.1855,570.8061,0,
238.6677,572.0692,0,
239.1498,573.3308,0,
239.6320,574.5849,0,
240.1142,581.5241,0,
240.5963,582.7758,0,
241.0785,584.0286,0,
241.5606,584.7806,0,
242.0428,585.5377,0,
242.5249,586.4386,0,
243.0071,587.3442,0,
243.4893,588.8074,0,
243.9714,590.2739,0,
244.4536,591.7483,0,
244.9357,593.2296,0,
245.4179,594.0430,0,
245.9000,594.8666,0,
246.3822,595.5316,0,
246.8644,596.2036,0,
247.3465,597.2602,0,
247.8287,598.3112,0,
248.3108,599.8234,0,
248.7930,601.3324,0,
249.2751,602.5730,0,
249.7573,603.8057,0,
250.2395,604.1157,0,
250.7216,604.4105,0,
251.2038,604.4574,0,
251.6859,604.4897,0,
252.1681,605.3264,0,
252.6502,606.1499,0,
253.1324,607.7766,0,
253.6146,609.3931,0,
254.0967,611.0046,0,
254.5789,612.6070,0,
255.0610,614.0283,0,
255.5432,615.4464,0,
256.0253,616.5059,0,
256.5075,617.5695,0,
256.9896,618.2020,0,
257.4718,618.8468,0,
257.9540,619.7240,0,
258.4361,620.6103,0,
258.9183,622.1786,0,
259.4004,623.7554,0,
259.8826,625.6330,0,
260.3648,627.5184,0,
260.8469,628.9056,0,
261.3291,630.3020,0,
261.8112,631.1278,0,
262.2934,631.9554,0,
262.7755,632.8425,0,
263.2577,633.7317,0,
263.7398,634.9530,0,
264.2220,636.1738,0,
264.7042,637.4392,0,
265.1863,638.7015,0,
265.6685,639.8782,0,
266.1506,641.0538,0,
266.6328,642.2023,0,
267.1150,643.3573,0,
267.5971,644.5469,0,
268.0793,645.7415,0,
268.5614,647.0788,0,
269.0436,648.4154,0,
269.5257,649.7582,0,
270.0079,649.1316,0,
270.9722,652.0338,0,
271.9365,655.4362,0,
272.9008,659.1629,0,
273.8652,662.5045,0,
274.8295,664.7950,0,
275.7938,666.6690,0,
276.7581,669.4883,0,
277.7224,673.3928,0,
278.6867,677.4098,0,
279.6510,680.6230,0,
280.6153,682.7223,0,
281.5797,684.9401,0,
282.5440,688.5431,0,
283.5083,692.7134,0,
284.4726,696.1418,0,
285.4369,699.1058,0,
286.4012,702.5042,0,
287.3655,706.2263,0,
288.3299,709.7329,0,
289.2942,712.9431,0,
290.2585,715.5401,0,
291.2228,717.6356,0,
292.1871,720.0119,0,
293.1514,723.2243,0,
294.1157,726.8266,0,
295.0801,729.6684,0,
296.0444,731.6418,0,
297.0087,734.1404,0,
297.9730,737.5311,0,
298.9373,740.9766,0,
299.9016,744.3560,0,
300.8659,747.4037,0,
301.8302,749.5644,0,
302.7946,751.5878,0,
303.7589,755.0948,0,
304.7232,759.1750,0,
305.6875,761.9482,0,
306.6518,763.9410,0,
307.6161,765.9595,0,
308.5804,767.8997,0,
309.5448,770.0121,0,
310.5091,772.4242,0,
311.4734,774.3170,0,
312.4377,775.0122,0,
313.4020,775.5181,0,
314.3663,776.9112,0,
315.3306,778.6030,0,
316.2950,779.8742,0,
317.2593,780.8926,0,
318.2236,781.5298,0,
319.1879,781.6360,0,
320.1522,781.6998,0,
321.1165,782.2738,0,
322.0808,783.0611,0,
323.0452,783.1889,0,
324.0095,782.6993,0,
324.9738,782.6355,0,
325.9381,783.1463,0,
326.9024,783.5296,0,
327.8667,784.0623,0,
328.8310,785.1715,0,
329.7953,785.8335,0,
330.7597,785.5558,0,
331.7240,785.4277,0,
332.6883,786.2822,0,
333.6526,787.2447,0,
334.6169,787.3731,0,
335.5812,787.5444,0,
336.5455,788.0369,0,
337.5099,788.2297,0,
338.4742,788.2512,0,
339.4385,788.6584,0,
340.4028,789.1517,0,
341.3671,789.1088,0,
342.3314,789.1731,0,
343.2957,790.0747,0,
344.2601,791.1492,0,
345.2244,791.2783,0,
346.1887,790.9342,0,
347.1530,791.1707,0,
348.1173,791.8808,0,
349.0816,792.4191,0,
350.0460,792.6561,0,
351.0103,793.0440,0,
351.9746,793.3027,0,
352.9389,793.0871,0,
353.9032,792.8285,0,
354.8675,793.4106,0,
355.8318,794.4033,0,
356.7961,794.4681,0,
357.7605,794.0794,0,
358.7248,794.6841,0,
359.6891,795.9163,0,
360.6534,796.5440,0,
361.6177,796.8472,0,
362.5820,797.3889,0,
363.5463,797.5190,0,
364.5107,797.3239,0,
365.4750,797.8876,0,
366.4393,799.3638,0,
367.4036,800.5380,0,
368.3679,800.7992,0,
369.3322,800.9951,0,
370.2965,801.7140,0,
371.2609,802.6735,0,
372.2252,803.8307,0,
373.1895,805.3837,0,
374.1538,806.8081,0,
375.1181,807.7298,0,
376.0824,808.8945,0,
377.0467,811.2069,0,
378.0111,813.9242,0,
378.9754,815.5413,0,
379.9397,816.4288,0,
380.9040,817.9843,0,
381.8683,820.3233,0,
382.8326,822.4454,0,
383.7969,824.4611,0,
384.7613,826.9992,0,
385.7256,829.3648,0,
386.6899,830.9006,0,
387.6542,832.6658,0,
388.6185,835.6622,0,
389.5828,839.0809,0,
390.5471,841.5286,0,
391.5114,843.4324,0,
392.4758,846.1239,0,
393.4401,849.6573,0,
394.4044,853.0205,0,
395.3687,856.1179,0,
396.3330,859.2977,0,
397.2973,862.2315,0,
398.2616,864.7279,0,
399.2260,867.8003,0,
400.1903,872.0739,0,
401.1546,876.4185,0,
402.1189,879.7046,0,
403.0832,882.6182,0,
404.0475,886.2692,0,
405.0118,890.5703,0,
405.9762,894.7723,0,
406.9405,898.6027,0,
407.9048,902.4268,0,
408.8691,906.6422,0,
409.8334,910.8051,0,
410.7977,914.7387,0,
411.7620,919.2725,0,
412.7264,924.2898,0,
413.6907,928.3418,0,
414.6550,931.4392,0,
415.6193,935.4505,0,
416.5836,940.5710,0,
417.5479,945.4897,0,
418.5122,949.5726,0,
419.4765,953.5974,0,
420.4409,958.3321,0,
421.4052,963.3887,0,
422.3695,968.2090,0,
423.3338,973.1938,0,
424.2981,978.5365,0,
425.2624,983.1212,0,
426.2267,987.0170,0,
427.1911,991.9276,0,
428.1554,998.1227,0,
429.1197,1003.6639,0,
430.0840,1007.8594,0,
431.0483,1012.2190,0,
432.0126,1017.5165,0,
432.9769,1022.9358,0,
433.9413,1028.1316,0,
434.9056,1033.4781,0,
435.8699,1038.7727,0,
436.8342,1043.3939,0,
437.7985,1047.5969,0,
438.7628,1052.2697,0,
439.7271,1057.3306,0,
440.6914,1061.6079,0,
441.6558,1064.9372,0,
442.6201,1068.3718,0,
443.5844,1072.3416,0,
444.5487,1076.2389,0,
445.5130,1079.6919,0,
446.4773,1082.9116,0,
447.4416,1085.7085,0,
448.4060,1087.7970,0,
449.3703,1089.9849,0,
450.3346,1092.9638,0,
451.2989,1095.9224,0,
452.2632,1097.8167,0,
453.2275,1098.8920,0,
454.1918,1100.1274,0,
455.1562,1101.9363,0,
456.1205,1103.7812,0,
457.0848,1104.9285,0,
458.0491,1105.5347,0,
459.0134,1105.9816,0,
459.9777,1106.0774,0,
460.9420,1106.0135,0,
461.9064,1106.3969,0,
462.8707,1106.6845,0,
463.8350,1105.9177,0,
464.7993,1104.3865,0,
465.7636,1103.0173,0,
466.7279,1101.9363,0,
467.6922,1100.4444,0,
468.6566,1098.2909,0,
469.6209,1095.7017,0,
470.5852,1093.0581,0,
471.5495,1090.2040,0,
472.5138,1087.1106,0,
473.4781,1084.0603,0,
474.4424,1080.9287,0,
475.4067,1076.8544,0,
476.3711,1071.7907,0,
477.3354,1067.1239,0,
478.2997,1063.4221,0,
479.2640,1059.3760,0,
480.2283,1054.0329,0,
481.1926,1048.1906,0,
482.1569,1042.8037,0,
483.1213,1037.7461,0,
484.0856,1032.3419,0,
485.0499,1026.6849,0,
486.0142,1021.2114,0,
486.9785,1015.6042,0,
487.9428,1009.3570,0,
488.9072,1003.2708,0,
489.8715,998.0948,0,
490.8358,992.7859,0,
491.8001,986.2198,0,
492.7644,979.3533,0,
493.7287,973.5994,0,
494.6930,968.4240,0,
495.6574,962.6415,0,
496.6217,956.2919,0,
497.5860,950.0188,0,
498.5503,944.0813,0,
499.5146,938.0842,0,
500.4789,932.0294,0,
501.4432,926.4279,0,
502.4075,921.0427,0,
503.3719,914.8643,0,
504.3362,908.3347,0,
505.3005,902.9216,0,
506.2648,898.4550,0,
507.2291,893.5241,0,
508.1934,888.0646,0,
509.1577,883.0767,0,
510.1221,878.6957,0,
511.0864,874.5059,0,
512.0507,870.3855,0,
513.0150,866.6645,0,
513.9793,863.3610,0,
514.9436,859.9540,0,
515.9079,856.2813,0,
516.8723,853.2065,0,
517.8366,851.2328,0,
518.8009,849.2640,0,
519.7652,846.5388,0,
520.7295,843.8229,0,
521.6938,841.8265,0,
522.6581,840.0636,0,
523.6224,838.1678,0,
524.5868,836.3675,0,
525.5511,834.7303,0,
526.5154,832.9151,0,
527.4797,830.9006,0,
528.4440,829.1617,0,
529.4083,827.9220,0,
530.3727,826.7292,0,
531.3370,824.8649,0,
532.3013,822.7363,0,
533.2656,821.2831,0,
534.2299,820.2564,0,
535.1942,818.7187,0,
536.1585,816.7397,0,
537.1228,815.0980,0,
538.0872,813.5923,0,
539.0515,811.6701,0,
540.0158,809.8406,0,
540.9801,808.6087,0,
541.9444,807.3566,0,
542.9087,805.3180,0,
543.8730,802.9135,0,
544.8374,801.1476,0,
545.8017,800.1247,0,
546.7660,798.7990,0,
547.7303,796.7172,0,
548.6946,794.6625,0,
549.6589,793.1949,0,
550.6232,791.6440,0,
551.5875,789.7740,0,
552.5519,788.1226,0,
553.5162,786.6885,0,
554.4805,784.8087,0,
555.4448,782.5716,0,
556.4091,780.6803,0,
557.3734,779.3019,0,
558.3378,777.7778,0,
559.3021,775.5181,0,
560.2664,773.1177,0,
561.2307,771.4795,0,
562.1950,770.3054,0,
563.1593,768.6311,0,
564.1236,766.5223,0,
565.0879,764.5439,0,
566.0523,762.6119,0,
567.0166,760.5604,0,
567.9809,758.6999,0,
568.9452,757.1529,0,
569.9095,755.4854,0,
570.8738,753.3291,0,
571.8381,750.9536,0,
572.8025,748.9319,0,
573.7668,747.3630,0,
574.7311,745.6549,0,
575.6954,743.2820,0,
576.6597,740.7545,0,
577.6240,738.6981,0,
578.5883,736.9080,0,
579.5527,734.9617,0,
580.5170,732.9201,0,
581.4813,730.7442,0,
582.4456,728.2959,0,
583.4099,725.7759,0,
584.3742,723.5601,0,
585.3385,721.6855,0,
586.3029,719.7169,0,
587.2672,717.2631,0,
588.2315,714.4651,0,
589.1958,712.0273,0,
590.1601,710.0242,0,
591.1244,707.7937,0,
592.0887,705.2218,0,
593.0530,702.7159,0,
594.0174,700.3521,0,
594.9817,697.9954,0,
595.9460,695.8173,0,
