wavenumber(cm-1),absorption_coefficient(none),err,quality
10.0039,0.9794,0,
10.1245,1.0129,0,
10.2450,1.0468,0,
10.3655,1.0811,0,
10.4861,1.1158,0,
10.6066,1.1509,0,
10.7271,1.1865,0,
10.8476,1.2227,0,
10.9682,1.2593,0,
11.0887,1.2966,0,
11.2092,1.3345,0,
11.3298,1.3733,0,
11.4503,1.4128,0,
11.5708,1.4532,0,
11.6913,1.4945,0,
11.8119,1.5366,0,
11.9324,1.5797,0,
12.0529,1.6237,0,
12.1735,1.6686,0,
12.2940,1.7145,0,
12.4145,1.7615,0,
12.5351,1.8094,0,
12.6556,1.8583,0,
12.7761,1.9082,0,
12.8966,1.9591,0,
13.0172,2.0109,0,
13.1377,2.0638,0,
13.2582,2.1178,0,
13.3788,2.1728,0,
13.4993,2.2289,0,
13.6198,2.2862,0,
13.7403,2.3446,0,
13.8609,2.4041,0,
13.9814,2.4647,0,
14.1019,2.5265,0,
14.2225,2.5894,0,
14.3430,2.6533,0,
14.4635,2.7183,0,
14.5840,2.7843,0,
14.7046,2.8513,0,
14.8251,2.9195,0,
14.9456,2.9887,0,
15.0662,3.0590,0,
15.1867,3.1305,0,
15.3072,3.2029,0,
15.4277,3.2765,0,
15.5483,3.3510,0,
15.6688,3.4267,0,
15.7893,3.5035,0,
15.9099,3.5815,0,
16.0304,3.6608,0,
16.1509,3.7414,0,
16.2715,3.8233,0,
16.3920,3.9064,0,
16.5125,3.9908,0,
16.6331,4.0764,0,
16.7536,4.1632,0,
16.8741,4.2511,0,
16.9946,4.3402,0,
17.1152,4.4304,0,
17.2357,4.5215,0,
17.3562,4.6136,0,
17.4767,4.7066,0,
17.5973,4.8002,0,
17.7178,4.8944,0,
17.8383,4.9891,0,
17.9589,5.0842,0,
18.0794,5.1796,0,
18.1999,5.2754,0,
18.3205,5.3715,0,
18.4410,5.4679,0,
18.5615,5.5648,0,
18.6821,5.6622,0,
18.8026,5.7602,0,
18.9231,5.8588,0,
19.0436,5.9581,0,
19.1642,6.0582,0,
19.2847,6.1591,0,
19.4052,6.2609,0,
19.5257,6.3636,0,
19.6463,6.4674,0,
19.7668,6.5722,0,
19.8873,6.6781,0,
20.0079,6.7850,0,
20.1284,6.8949,0,
20.2489,7.0101,0,
20.3695,7.1306,0,
20.4900,7.2567,0,
20.6105,7.3884,0,
20.7310,7.5261,0,
20.8516,7.6698,0,
20.9721,7.8197,0,
21.0926,7.9799,0,
21.2132,8.1479,0,
21.3337,8.3239,0,
21.4542,8.5084,0,
21.5748,8.7013,0,
21.6953,8.9029,0,
