wavenumber(cm-1),absorption_coefficient(none),err,quality
10.0039,0.9469,0,
10.1245,0.9681,0,
10.2450,0.9913,0,
10.3655,1.0175,0,
10.4861,1.0467,0,
10.6066,1.0781,0,
10.7271,1.1113,0,
10.8476,1.1458,0,
10.9682,1.1818,0,
11.0887,1.2196,0,
11.2092,1.2596,0,
11.3298,1.3019,0,
11.4503,1.3461,0,
11.5708,1.3919,0,
11.6913,1.4388,0,
11.8119,1.4865,0,
11.9324,1.5349,0,
12.0529,1.5841,0,
12.1735,1.6339,0,
12.2940,1.6837,0,
12.4145,1.7330,0,
12.5351,1.7811,0,
12.6556,1.8279,0,
12.7761,1.8741,0,
12.8966,1.9204,0,
13.0172,1.9677,0,
13.1377,2.0164,0,
13.2582,2.0661,0,
13.3788,2.1162,0,
13.4993,2.1657,0,
13.6198,2.2145,0,
13.7403,2.2634,0,
13.8609,2.3137,0,
13.9814,2.3667,0,
14.1019,2.4230,0,
14.2225,2.4826,0,
14.3430,2.5451,0,
14.4635,2.6094,0,
14.5840,2.6748,0,
14.7046,2.7412,0,
14.8251,2.8092,0,
14.9456,2.8795,0,
15.0662,2.9526,0,
15.1867,3.0287,0,
15.3072,3.1077,0,
15.4277,3.1892,0,
15.5483,3.2730,0,
15.6688,3.3591,0,
15.7893,3.4474,0,
15.9099,3.5375,0,
16.0304,3.6287,0,
16.1509,3.7202,0,
16.2715,3.8116,0,
16.3920,3.9028,0,
16.5125,3.9943,0,
16.6331,4.0866,0,
16.7536,4.1802,0,
16.8741,4.2749,0,
16.9946,4.3700,0,
17.1152,4.4646,0,
17.2357,4.5579,0,
17.3562,4.6498,0,
17.4767,4.7412,0,
17.5973,4.8332,0,
17.7178,4.9269,0,
17.8383,5.0223,0,
17.9589,5.1192,0,
18.0794,5.2168,0,
18.1999,5.3145,0,
18.3205,5.4123,0,
18.4410,5.5103,0,
18.5615,5.6094,0,
18.6821,5.7103,0,
18.8026,5.8137,0,
18.9231,5.9198,0,
19.0436,6.0288,0,
19.1642,6.1405,0,
19.2847,6.2549,0,
19.4052,6.3717,0,
19.5257,6.4905,0,
19.6463,6.6108,0,
19.7668,6.7319,0,
19.8873,6.8535,0,
20.0079,6.9756,0,
20.1284,7.0985,0,
20.2489,7.2228,0,
20.3695,7.3492,0,
20.4900,7.4778,0,
20.6105,7.6084,0,
20.7310,7.7401,0,
20.8516,7.8719,0,
20.9721,8.0031,0,
21.0926,8.1337,0,
21.2132,8.2643,0,
21.3337,8.3957,0,
21.4542,8.5292,0,
21.5748,8.6651,0,
21.6953,8.8034,0,
21.8158,8.9427,0,
21.9363,9.0816,0,
22.0569,9.2192,0,
22.1774,9.3551,0,
22.2979,9.4899,0,
22.4184,9.6240,0,
22.5390,9.7586,0,
22.6595,9.8948,0,
22.7800,10.0341,0,
22.9006,10.1781,0,
23.0211,10.3288,0,
23.1416,10.4881,0,
23.2622,10.6578,0,
23.3827,10.8395,0,
23.5032,11.0341,0,
23.6238,11.2425,0,
23.7443,11.4649,0,
23.8648,11.7009,0,
23.9853,11.9495,0,
24.1059,12.2084,0,
24.2264,12.4746,0,
24.3469,12.7442,0,
24.4674,13.0124,0,
24.5880,13.2745,0,
24.7085,13.5263,0,
24.8290,13.7644,0,
24.9496,13.9867,0,
25.0701,14.1922,0,
25.1906,14.3807,0,
25.3112,14.5528,0,
25.4317,14.7097,0,
25.5522,14.8533,0,
25.6728,14.9860,0,
25.7933,15.1111,0,
25.9138,15.2326,0,
26.0343,15.3542,0,
26.1549,15.4797,0,
26.2754,15.6117,0,
26.3959,15.7525,0,
26.5164,15.9029,0,
26.6370,16.0633,0,
26.7575,16.2327,0,
26.8780,16.4098,0,
26.9986,16.5930,0,
27.1191,16.7800,0,
27.2396,16.9683,0,
27.3602,17.1552,0,
27.4807,17.3383,0,
27.6012,17.5161,0,
27.7218,17.6890,0,
27.8423,17.8578,0,
27.9628,18.0234,0,
28.0833,18.1865,0,
28.2039,18.3478,0,
28.3244,18.5085,0,
28.4449,18.6700,0,
28.5654,18.8336,0,
28.6860,19.0004,0,
28.8065,19.1710,0,
28.9270,19.3454,0,
29.0476,19.5230,0,
29.1681,19.7030,0,
29.2886,19.8845,0,
29.4092,20.0668,0,
29.5297,20.2498,0,
29.6502,20.4337,0,
29.7707,20.6190,0,
29.8913,20.8065,0,
30.0118,20.9965,0,
30.1323,21.1896,0,
30.2529,21.3862,0,
30.3734,21.5866,0,
30.4939,21.7913,0,
30.6145,22.0008,0,
30.7350,22.2159,0,
30.8555,22.4374,0,
30.9760,22.6661,0,
31.0966,22.9029,0,
31.2171,23.1482,0,
31.3376,23.4021,0,
31.4581,23.6645,0,
31.5787,23.9349,0,
31.6992,24.2121,0,
31.8197,24.4950,0,
31.9403,24.7826,0,
32.0608,25.6124,0,
32.1813,25.8821,0,
32.3019,26.1532,0,
32.4224,26.4253,0,
32.5429,26.6982,0,
32.6634,26.9712,0,
32.7840,27.2437,0,
32.9045,27.5190,0,
33.0250,27.7926,0,
33.1456,28.0643,0,
33.2661,28.3340,0,
33.3866,28.6055,0,
33.5072,28.8760,0,
33.6277,29.1461,0,
33.7482,29.4163,0,
33.8687,29.6901,0,
33.9893,29.9647,0,
34.1098,30.2401,0,
34.2303,30.5163,0,
34.3509,30.7960,0,
34.4714,31.0765,0,
34.5919,31.3579,0,
34.7124,31.6405,0,
34.8330,31.9272,0,
34.9535,32.2156,0,
35.0740,32.5057,0,
35.1946,32.7972,0,
35.3151,33.0921,0,
35.4356,33.3875,0,
35.5562,33.6828,0,
35.6767,33.9778,0,
35.7972,34.2725,0,
