wavenumber(cm-1),absorption_coefficient(none),err,quality
433.9413,1244.7639,0,
434.9056,1242.8654,0,
435.8699,1240.4325,0,
436.8342,1238.0352,0,
437.7985,1236.0194,0,
438.7628,1233.8806,0,
439.7271,1231.2429,0,
440.6914,1228.5473,0,
441.6558,1226.3255,0,
442.6201,1224.3256,0,
443.5844,1221.9231,0,
444.5487,1219.4623,0,
445.5130,1217.5650,0,
446.4773,1215.4838,0,
447.4416,1212.5999,0,
448.4060,1209.7526,0,
449.3703,1207.4972,0,
450.3346,1205.2452,0,
451.2989,1202.6889,0,
452.2632,1200.3828,0,
453.2275,1198.4178,0,
454.1918,1196.1797,0,
455.1562,1193.6696,0,
456.1205,1191.7441,0,
457.0848,1190.4923,0,
458.0491,1188.5099,0,
459.0134,1185.6478,0,
459.9777,1183.1556,0,
460.9420,1181.0315,0,
461.9064,1178.3957,0,
462.8707,1175.4927,0,
463.8350,1173.2589,0,
464.7993,1171.6310,0,
465.7636,1169.5534,0,
466.7279,1166.8179,0,
467.6922,1164.4773,0,
468.6566,1162.5894,0,
469.6209,1160.3750,0,
470.5852,1158.0446,0,
471.5495,1156.4631,0,
472.5138,1154.9728,0,
473.4781,1152.4426,0,
474.4424,1149.6793,0,
475.4067,1147.6620,0,
476.3711,1145.8844,0,
477.3354,1143.7541,0,
478.2997,1141.6859,0,
479.2640,1140.1219,0,
480.2283,1138.4123,0,
481.1926,1135.9986,0,
482.1569,1133.6475,0,
483.1213,1132.3561,0,
484.0856,1131.5055,0,
485.0499,1129.9229,0,
486.0142,1128.4006,0,
486.9785,1127.8448,0,
487.9428,1127.6401,0,
488.9072,1127.3476,0,
489.8715,1127.5231,0,
490.8358,1128.2543,0,
491.8001,1128.9567,0,
492.7644,1129.4544,0,
493.7287,1130.7140,0,
494.6930,1132.9723,0,
495.6574,1135.1165,0,
496.6217,1136.6458,0,
497.5860,1138.6185,0,
498.5503,1141.5973,0,
499.5146,1144.7597,0,
500.4789,1147.4842,0,
501.4432,1150.4513,0,
502.4075,1153.7816,0,
503.3719,1156.7614,0,
504.3362,1159.7174,0,
505.3005,1163.5480,0,
506.2648,1167.5689,0,
507.2291,1170.4262,0,
508.1934,1172.3241,0,
509.1577,1174.5867,0,
510.1221,1177.4274,0,
511.0864,1179.9705,0,
512.0507,1182.0021,0,
513.0150,1184.4012,0,
513.9793,1187.4132,0,
514.9436,1190.3397,0,
515.9079,1192.8747,0,
516.8723,1195.4446,0,
517.8366,1197.9270,0,
518.8009,1199.8299,0,
519.7652,1202.0736,0,
520.7295,1205.8618,0,
521.6938,1209.3816,0,
522.6581,1210.6805,0,
523.6224,1211.7947,0,
524.5868,1214.4909,0,
525.5511,1217.3163,0,
526.5154,1219.1822,0,
527.4797,1220.8947,0,
528.4440,1222.9835,0,
529.4083,1224.9503,0,
530.3727,1226.5757,0,
531.3370,1228.1402,0,
532.3013,1229.8631,0,
533.2656,1231.4312,0,
534.2299,1232.4670,0,
535.1942,1233.3779,0,
536.1585,1234.6351,0,
537.1228,1235.7362,0,
538.0872,1236.1768,0,
539.0515,1236.3657,0,
540.0158,1236.8695,0,
540.9801,1237.2160,0,
541.9444,1236.9955,0,
542.9087,1236.9010,0,
543.8730,1237.4365,0,
544.8374,1237.7831,0,
545.8017,1237.5625,0,
546.7660,1237.2160,0,
547.7303,1236.6490,0,
548.6946,1235.5474,0,
549.6589,1234.1950,0,
550.6232,1233.0951,0,
551.5875,1232.3728,0,
552.5519,1231.3998,0,
553.5162,1229.8631,0,
554.4805,1228.2968,0,
555.4448,1226.7008,0,
556.4091,1224.7316,0,
557.3734,1222.9523,0,
558.3378,1221.6738,0,
559.3021,1219.9292,0,
560.2664,1217.2852,0,
561.2307,1214.6460,0,
562.1950,1212.4141,0,
563.1593,1210.1237,0,
564.1236,1207.4354,0,
565.0879,1204.5672,0,
566.0523,1202.0121,0,
567.0166,1199.6149,0,
567.9809,1196.9458,0,
568.9452,1194.0367,0,
569.9095,1191.0112,0,
570.8738,1187.7787,0,
571.8381,1184.2796,0,
572.8025,1180.7586,0,
573.7668,1177.5484,0,
574.7311,1174.2848,0,
575.6954,1170.5166,0,
576.6597,1166.4276,0,
577.6240,1162.5595,0,
578.5883,1158.9106,0,
579.5527,1155.0026,0,
580.5170,1150.6889,0,
581.4813,1146.4471,0,
582.4456,1142.6015,0,
583.4099,1138.7658,0,
584.3742,1134.7050,0,
585.3385,1130.3917,0,
586.3029,1125.8280,0,
587.2672,1121.2201,0,
588.2315,1116.5395,0,
589.1958,1111.7002,0,
590.1601,1106.9631,0,
591.1244,1102.4425,0,
592.0887,1097.9644,0,
593.0530,1093.2997,0,
594.0174,1088.3935,0,
594.9817,1083.4752,0,
595.9460,1078.8278,0,
596.9103,1074.3079,0,
597.8746,1069.5205,0,
598.8389,1064.5245,0,
599.8033,1059.6571,0,
600.7676,1054.8614,0,
601.7319,1050.1089,0,
602.6962,1045.5377,0,
603.6605,1041.0633,0,
604.6248,1036.3275,0,
605.5891,1031.2507,0,
606.5534,1026.2460,0,
607.5178,1021.4214,0,
608.4821,1016.2871,0,
609.4464,1010.7653,0,
610.4107,1005.4795,0,
611.3750,1000.6954,0,
612.3393,995.4188,0,
