wavenumber(cm-1),absorption_coefficient(none),err,quality
309.5448,911.5842,0,
310.5091,915.5960,0,
311.4734,919.5790,0,
312.4377,921.9326,0,
313.4020,924.0577,0,
314.3663,927.2180,0,
315.3306,930.0746,0,
316.2950,932.4908,0,
317.2593,936.0640,0,
318.2236,940.0589,0,
319.1879,942.5910,0,
320.1522,944.7804,0,
321.1165,948.2271,0,
322.0808,951.1990,0,
323.0452,952.4296,0,
324.0095,954.3483,0,
324.9738,957.5672,0,
325.9381,959.8874,0,
326.9024,961.7436,0,
327.8667,965.0249,0,
328.8310,969.2465,0,
329.7953,972.5353,0,
330.7597,974.9910,0,
331.7240,977.3986,0,
332.6883,979.6723,0,
333.6526,981.4681,0,
334.6169,983.5261,0,
335.5812,986.2222,0,
336.5455,988.3520,0,
337.5099,989.8814,0,
338.4742,992.1094,0,
339.4385,994.9555,0,
340.4028,997.1707,0,
341.3671,999.2759,0,
342.3314,1002.8576,0,
343.2957,1006.8426,0,
344.2601,1009.0367,0,
345.2244,1010.0174,0,
346.1887,1011.6252,0,
347.1530,1013.2367,0,
348.1173,1014.6124,0,
349.0816,1017.3721,0,
350.0460,1021.1997,0,
351.0103,1024.2892,0,
351.9746,1026.0826,0,
352.9389,1027.6976,0,
353.9032,1029.7751,0,
354.8675,1032.1044,0,
355.8318,1034.5956,0,
356.7961,1037.3741,0,
357.7605,1040.1949,0,
358.7248,1042.4660,0,
359.6891,1044.1508,0,
360.6534,1045.9337,0,
361.6177,1048.3179,0,
362.5820,1050.7419,0,
363.5463,1052.6051,0,
364.5107,1054.6317,0,
365.4750,1057.2371,0,
366.4393,1059.7244,0,
367.4036,1061.7720,0,
368.3679,1064.0185,0,
369.3322,1066.2400,0,
370.2965,1068.1776,0,
371.2609,1070.6396,0,
372.2252,1073.4688,0,
373.1895,1075.6227,0,
374.1538,1077.1607,0,
375.1181,1079.0962,0,
376.0824,1080.9053,0,
377.0467,1081.3336,0,
378.0111,1081.6632,0,
378.9754,1083.6774,0,
379.9397,1086.7928,0,
380.9040,1089.0219,0,
381.8683,1090.4563,0,
382.8326,1091.9940,0,
383.7969,1093.7029,0,
384.7613,1095.4832,0,
385.7256,1097.3356,0,
386.6899,1099.3283,0,
387.6542,1101.0892,0,
388.6185,1102.4129,0,
389.5828,1104.1817,0,
390.5471,1106.8434,0,
391.5114,1109.7556,0,
392.4758,1111.9909,0,
393.4401,1113.7843,0,
394.4044,1115.7901,0,
395.3687,1117.9407,0,
396.3330,1119.8541,0,
397.2973,1121.8077,0,
398.2616,1123.8368,0,
399.2260,1125.3100,0,
400.1903,1126.2235,0,
401.1546,1127.4198,0,
402.1189,1129.1830,0,
403.0832,1130.5260,0,
404.0475,1131.1276,0,
405.0118,1131.8361,0,
405.9762,1133.2198,0,
406.9405,1135.2470,0,
407.9048,1137.6018,0,
408.8691,1139.9287,0,
409.8334,1141.9396,0,
410.7977,1143.7762,0,
411.7620,1145.7260,0,
412.7264,1147.7176,0,
413.6907,1149.1697,0,
414.6550,1149.8968,0,
415.6193,1150.8797,0,
416.5836,1153.2516,0,
417.5479,1156.1086,0,
418.5122,1157.8359,0,
419.4765,1158.8669,0,
420.4409,1160.2686,0,
421.4052,1162.2284,0,
422.3695,1164.1194,0,
423.3338,1165.3458,0,
424.2981,1166.7607,0,
425.2624,1169.0006,0,
426.2267,1171.1352,0,
427.1911,1172.7874,0,
428.1554,1174.5944,0,
429.1197,1176.6707,0,
430.0840,1178.4878,0,
431.0483,1180.1197,0,
432.0126,1182.1364,0,
432.9769,1184.2354,0,
433.9413,1185.8809,0,
434.9056,1187.4150,0,
435.8699,1189.0681,0,
436.8342,1190.6093,0,
437.7985,1192.1540,0,
438.7628,1194.0122,0,
439.7271,1196.1085,0,
440.6914,1198.2113,0,
441.6558,1200.2031,0,
442.6201,1202.4360,0,
443.5844,1204.9516,0,
444.5487,1207.2789,0,
445.5130,1209.1780,0,
446.4773,1211.1221,0,
447.4416,1213.2709,0,
448.4060,1215.3464,0,
449.3703,1217.3880,0,
450.3346,1219.8379,0,
451.2989,1222.5791,0,
452.2632,1225.0068,0,
453.2275,1226.8738,0,
454.1918,1228.5829,0,
455.1562,1230.7456,0,
456.1205,1233.3252,0,
457.0848,1235.9968,0,
458.0491,1238.7613,0,
459.0134,1241.2879,0,
459.9777,1243.4906,0,
460.9420,1245.5333,0,
461.9064,1247.8333,0,
462.8707,1250.0990,0,
463.8350,1252.1612,0,
464.7993,1253.9761,0,
465.7636,1255.9227,0,
466.7279,1258.0874,0,
467.6922,1260.1310,0,
468.6566,1261.8813,0,
469.6209,1263.5503,0,
470.5852,1265.3522,0,
471.5495,1267.0296,0,
472.5138,1268.4521,0,
473.4781,1270.2668,0,
474.4424,1272.6938,0,
475.4067,1274.8244,0,
476.3711,1276.2193,0,
477.3354,1277.2674,0,
478.2997,1278.4921,0,
479.2640,1279.7629,0,
480.2283,1280.9920,0,
481.1926,1282.3114,0,
482.1569,1283.5892,0,
483.1213,1284.6484,0,
484.0856,1285.9747,0,
485.0499,1287.4810,0,
486.0142,1289.3017,0,
486.9785,1291.1718,0,
487.9428,1292.1980,0,
488.9072,1292.6894,0,
489.8715,1293.7626,0,
490.8358,1295.4204,0,
491.8001,1296.7675,0,
492.7644,1297.7571,0,
493.7287,1298.7931,0,
494.6930,1299.9210,0,
495.6574,1301.0959,0,
496.6217,1302.8167,0,
497.5860,1304.8145,0,
498.5503,1306.0433,0,
499.5146,1306.5445,0,
500.4789,1307.1374,0,
501.4432,1307.8221,0,
502.4075,1308.4160,0,
503.3719,1309.1935,0,
504.3362,1310.2467,0,
505.3005,1310.9803,0,
506.2648,1311.1180,0,
507.2291,1311.4393,0,
508.1934,1312.4499,0,
509.1577,1313.3700,0,
510.1221,1313.4161,0,
511.0864,1312.9098,0,
512.0507,1312.4959,0,
513.0150,1312.3580,0,
513.9793,1311.9904,0,
514.9436,1311.5770,0,
515.9079,1311.6229,0,
516.8723,1311.6688,0,
517.8366,1311.3015,0,
518.8009,1310.8886,0,
519.7652,1310.7051,0,
520.7295,1310.3842,0,
521.6938,1309.3765,0,
522.6581,1308.2332,0,
523.6224,1307.5481,0,
524.5868,1307.1374,0,
525.5511,1306.4078,0,
526.5154,1305.3604,0,
527.4797,1304.3599,0,
528.4440,1303.4063,0,
529.4083,1302.1369,0,
530.3727,1300.4178,0,
531.3370,1298.8832,0,
532.3013,1297.7121,0,
533.2656,1296.3182,0,
534.2299,1294.6582,0,
535.1942,1293.0916,0,
536.1585,1291.4840,0,
537.1228,1289.4351,0,
538.0872,1287.3923,0,
539.0515,1285.7093,0,
540.0158,1284.0303,0,
540.9801,1282.0033,0,
541.9444,1279.7629,0,
542.9087,1277.4859,0,
543.8730,1275.2600,0,
544.8374,1272.9978,0,
545.8017,1270.3966,0,
546.7660,1267.8914,0,
547.7303,1265.4811,0,
548.6946,1262.8223,0,
549.6589,1259.7900,0,
550.6232,1256.6860,0,
551.5875,1253.5958,0,
552.5519,1250.4773,0,
553.5162,1247.2053,0,
554.4805,1244.1986,0,
555.4448,1241.4124,0,
556.4091,1238.1414,0,
557.3734,1234.2283,0,
558.3378,1230.4596,0,
559.3021,1226.9958,0,
560.2664,1223.2256,0,
561.2307,1218.9935,0,
562.1950,1214.8669,0,
563.1593,1211.0427,0,
564.1236,1206.9629,0,
565.0879,1202.4360,0,
566.0523,1198.0163,0,
567.0166,1193.7409,0,
567.9809,1188.9911,0,
568.9452,1183.8533,0,
569.9095,1179.2464,0,
570.8738,1175.0469,0,
571.8381,1170.0858,0,
572.8025,1164.4908,0,
573.7668,1159.1986,0,
574.7311,1154.0196,0,
575.6954,1148.0803,0,
576.6597,1142.4433,0,
577.6240,1137.9592,0,
578.5883,1133.5040,0,
579.5527,1128.0188,0,
580.5170,1121.9474,0,
581.4813,1116.1712,0,
582.4456,1110.6832,0,
583.4099,1104.6928,0,
584.3742,1098.0780,0,
585.3385,1092.0275,0,
586.3029,1086.6599,0,
587.2672,1080.7406,0,
588.2315,1074.0229,0,
589.1958,1067.4342,0,
590.1601,1061.2596,0,
591.1244,1054.8538,0,
592.0887,1048.1922,0,
593.0530,1041.9987,0,
594.0174,1035.9218,0,
594.9817,1028.9189,0,
595.9460,1021.1997,0,
596.9103,1014.0738,0,
597.8746,1007.7016,0,
598.8389,1000.9176,0,
599.8033,993.5020,0,
600.7676,986.3659,0,
601.7319,979.5869,0,
602.6962,972.3663,0,
603.6605,964.8298,0,
604.6248,957.7051,0,
605.5891,950.6800,0,
606.5534,942.9959,0,
607.5178,935.0221,0,
608.4821,927.7197,0,
609.4464,920.7025,0,
610.4107,913.0827,0,
611.3750,905.1108,0,
612.3393,897.5581,0,
613.3036,890.1868,0,
614.2680,882.1999,0,
615.2323,874.0593,0,
616.1966,866.5450,0,
617.1609,859.1829,0,
618.1252,851.0697,0,
619.0895,842.6995,0,
620.0538,834.9835,0,
621.0181,827.5810,0,
621.9825,819.5102,0,
622.9468,810.9962,0,
623.9111,803.0486,0,
624.8754,795.5840,0,
625.8397,787.7236,0,
626.8040,779.5030,0,
627.7684,771.7160,0,
628.7327,764.1616,0,
629.6970,756.0899,0,
630.6613,747.8663,0,
631.6256,740.3235,0,
632.5899,733.1811,0,
633.5542,725.5387,0,
634.5186,717.5890,0,
635.4829,710.0961,0,
636.4472,702.9125,0,
