wavenumber(cm-1),absorption_coefficient(none),err,quality
10.0039,0.8525,0,
10.1245,0.8732,0,
10.2450,0.8959,0,
10.3655,0.9216,0,
10.4861,0.9504,0,
10.6066,0.9816,0,
10.7271,1.0146,0,
10.8476,1.0489,0,
10.9682,1.0847,0,
11.0887,1.1224,0,
11.2092,1.1622,0,
11.3298,1.2042,0,
11.4503,1.2481,0,
11.5708,1.2935,0,
11.6913,1.3399,0,
11.8119,1.3870,0,
11.9324,1.4347,0,
12.0529,1.4831,0,
12.1735,1.5321,0,
12.2940,1.5811,0,
12.4145,1.6295,0,
12.5351,1.6767,0,
12.6556,1.7227,0,
12.7761,1.7680,0,
12.8966,1.8135,0,
13.0172,1.8602,0,
13.1377,1.9082,0,
13.2582,1.9575,0,
13.3788,2.0071,0,
13.4993,2.0562,0,
13.6198,2.1047,0,
13.7403,2.1533,0,
13.8609,2.2033,0,
13.9814,2.2560,0,
14.1019,2.3120,0,
14.2225,2.3715,0,
14.3430,2.4336,0,
14.4635,2.4977,0,
14.5840,2.5629,0,
14.7046,2.6291,0,
14.8251,2.6969,0,
14.9456,2.7671,0,
15.0662,2.8402,0,
15.1867,2.9165,0,
15.3072,2.9956,0,
15.4277,3.0774,0,
15.5483,3.1615,0,
15.6688,3.2479,0,
15.7893,3.3365,0,
15.9099,3.4269,0,
16.0304,3.5183,0,
16.1509,3.6101,0,
16.2715,3.7017,0,
16.3920,3.7931,0,
16.5125,3.8847,0,
16.6331,3.9771,0,
16.7536,4.0707,0,
16.8741,4.1654,0,
16.9946,4.2604,0,
17.1152,4.3549,0,
17.2357,4.4480,0,
17.3562,4.5397,0,
17.4767,4.6308,0,
17.5973,4.7226,0,
17.7178,4.8160,0,
17.8383,4.9112,0,
17.9589,5.0078,0,
18.0794,5.1051,0,
18.1999,5.2026,0,
18.3205,5.3001,0,
18.4410,5.3978,0,
18.5615,5.4966,0,
18.6821,5.5971,0,
18.8026,5.7002,0,
18.9231,5.8060,0,
19.0436,5.9146,0,
19.1642,6.0260,0,
19.2847,6.1401,0,
19.4052,6.2566,0,
19.5257,6.3751,0,
19.6463,6.4952,0,
19.7668,6.6163,0,
19.8873,6.7379,0,
20.0079,6.8601,0,
20.1284,6.9832,0,
20.2489,7.1078,0,
20.3695,7.2345,0,
20.4900,7.3635,0,
20.6105,7.4946,0,
20.7310,7.6268,0,
20.8516,7.7592,0,
20.9721,7.8911,0,
21.0926,8.0223,0,
21.2132,8.1536,0,
21.3337,8.2858,0,
21.4542,8.4201,0,
21.5748,8.5570,0,
21.6953,8.6964,0,
21.8158,8.8371,0,
21.9363,8.9775,0,
22.0569,9.1165,0,
22.1774,9.2538,0,
22.2979,9.3896,0,
22.4184,9.5246,0,
22.5390,9.6599,0,
22.6595,9.7967,0,
22.7800,9.9366,0,
22.9006,10.0813,0,
23.0211,10.2329,0,
23.1416,10.3935,0,
23.2622,10.5649,0,
23.3827,10.7488,0,
23.5032,10.9463,0,
23.6238,11.1582,0,
23.7443,11.3848,0,
23.8648,11.6257,0,
23.9853,11.8796,0,
24.1059,12.1445,0,
24.2264,12.4169,0,
24.3469,12.6927,0,
24.4674,12.9670,0,
24.5880,13.2346,0,
24.7085,13.4911,0,
24.8290,13.7328,0,
24.9496,13.9574,0,
25.0701,14.1636,0,
25.1906,14.3513,0,
25.3112,14.5210,0,
25.4317,14.6740,0,
25.5522,14.8123,0,
25.6728,14.9388,0,
25.7933,15.0569,0,
25.9138,15.1709,0,
26.0343,15.2850,0,
26.1549,15.4030,0,
26.2754,15.5281,0,
26.3959,15.6626,0,
26.5164,15.8077,0,
26.6370,15.9634,0,
26.7575,16.1292,0,
26.8780,16.3035,0,
26.9986,16.4846,0,
27.1191,16.6703,0,
27.2396,16.8578,0,
27.3602,17.0443,0,
27.4807,17.2270,0,
27.6012,17.4043,0,
27.7218,17.5762,0,
27.8423,17.7439,0,
27.9628,17.9085,0,
28.0833,18.0708,0,
28.2039,18.2316,0,
28.3244,18.3922,0,
28.4449,18.5539,0,
28.5654,18.7180,0,
28.6860,18.8854,0,
28.8065,19.0569,0,
28.9270,19.2323,0,
29.0476,19.4111,0,
29.1681,19.5925,0,
29.2886,19.7755,0,
29.4092,19.9596,0,
29.5297,20.1444,0,
29.6502,20.3302,0,
29.7707,20.5175,0,
29.8913,20.7068,0,
30.0118,20.8986,0,
30.1323,21.0933,0,
30.2529,21.2913,0,
30.3734,21.4927,0,
30.4939,21.6981,0,
30.6145,21.9079,0,
30.7350,22.1229,0,
30.8555,22.3438,0,
30.9760,22.5717,0,
31.0966,22.8073,0,
31.2171,23.0511,0,
31.3376,23.3035,0,
31.4581,23.5644,0,
31.5787,23.8333,0,
31.6992,24.1092,0,
31.8197,24.3911,0,
31.9403,24.6780,0,
32.0608,25.5590,0,
32.1813,25.8346,0,
32.3019,26.1118,0,
32.4224,26.3903,0,
32.5429,26.6697,0,
32.6634,26.9494,0,
32.7840,27.2288,0,
32.9045,27.5102,0,
33.0250,27.7899,0,
33.1456,28.0677,0,
33.2661,28.3435,0,
33.3866,28.6200,0,
33.5072,28.8953,0,
33.6277,29.1700,0,
33.7482,29.4446,0,
33.8687,29.7213,0,
33.9893,29.9986,0,
34.1098,30.2764,0,
34.2303,30.5547,0,
34.3509,30.8350,0,
34.4714,31.1158,0,
34.5919,31.3975,0,
34.7124,31.6803,0,
34.8330,31.9657,0,
34.9535,32.2528,0,
35.0740,32.5416,0,
35.1946,32.8319,0,
35.3151,33.1243,0,
35.4356,33.4173,0,
35.5562,33.7103,0,
35.6767,34.0030,0,
35.7972,34.2954,0,
35.9177,34.5877,0,
36.1618,35.3443,0,
36.6439,36.4797,0,
37.1261,37.6262,0,
37.6082,38.7852,0,
38.0904,39.9582,0,
38.5726,41.1455,0,
39.0547,42.3483,0,
39.5369,43.5647,0,
40.0190,44.7973,0,
40.5012,46.0483,0,
40.9833,47.3119,0,
41.4655,48.5814,0,
41.9477,49.8530,0,
42.4298,51.1310,0,
42.9120,52.4214,0,
43.3941,53.7225,0,
43.8763,55.0295,0,
44.3584,56.3406,0,
44.8406,57.6577,0,
45.3227,58.9848,0,
45.8049,60.3214,0,
46.2871,61.6625,0,
46.7692,63.0050,0,
47.2514,64.3509,0,
47.7335,65.7038,0,
48.2157,67.0626,0,
48.6979,68.4236,0,
49.1800,69.7825,0,
49.6622,71.1390,0,
50.1443,72.4983,0,
50.6265,73.8623,0,
51.1086,75.2276,0,
51.5908,76.5890,0,
52.0729,77.9457,0,
52.5551,79.3025,0,
53.0373,80.6624,0,
53.5194,82.0258,0,
54.0016,83.3917,0,
54.4837,84.7577,0,
54.9659,86.1259,0,
55.4481,87.4991,0,
55.9302,88.8772,0,
56.4124,90.2590,0,
56.8945,91.6439,0,
57.3767,93.0354,0,
57.8588,94.4358,0,
58.3410,95.8456,0,
58.8231,97.2653,0,
59.3053,98.6926,0,
59.7875,100.1285,0,
60.2696,101.5743,0,
60.7518,103.0293,0,
61.2339,104.4934,0,
61.7161,105.9662,0,
62.1983,107.4497,0,
62.6804,108.9431,0,
63.1626,110.4452,0,
63.6447,111.9570,0,
64.1269,113.4783,0,
64.6090,115.0106,0,
65.0912,116.5532,0,
65.5734,118.1024,0,
66.0555,119.6572,0,
66.5377,121.2179,0,
67.0198,122.7855,0,
67.5020,124.3568,0,
67.9841,125.9282,0,
68.4663,127.5007,0,
68.9484,129.0756,0,
69.4306,130.6566,0,
69.9128,132.2466,0,
70.3949,133.8460,0,
70.8771,135.4561,0,
71.3592,137.0772,0,
71.8414,138.7097,0,
72.3235,140.3538,0,
72.8057,142.0076,0,
73.2879,143.6694,0,
73.7700,145.3341,0,
