       15533288.      0.00000
       15530773.      0.00000
       15528259.      0.00000
       15525746.      0.00000
       15523234.      0.00000
       15520723.      0.00000
       15518212.      0.00000
       15515702.      0.00000
       15513193.      0.00000
       15510685.      0.00000
       15508178.      0.00000
       15505671.      0.00000
       15503165.      0.00000
       15500660.      0.00000
       15498156.      0.00000
       15495653.      0.00000
       15493150.      0.00000
       15490649.      0.00000
       15488148.      0.00000
       15485648.      0.00000
       15483148.      0.00000
       15480650.      0.00000
       15478152.      0.00000
       15475655.      0.00000
       15473159.      0.00000
       15470664.      0.00000
       15468169.      0.00000
       15465676.      0.00000
       15463183.      0.00000
       15460691.      0.00000
       15458200.      0.00000
       15455709.      0.00000
       15453219.      0.00000
       15450731.      0.00000
       15448243.      0.00000
       15445755.      0.00000
       15443269.      0.00000
       15440783.      0.00000
       15438298.      0.00000
       15435814.      0.00000
       15433331.      0.00000
       15430849.      0.00000
       15428367.      0.00000
       15425886.      0.00000
       15423406.      0.00000
       15420927.      0.00000
       15418448.      0.00000
       15415971.      0.00000
       15413494.      0.00000
       15411018.      0.00000
       15408543.      0.00000
       15406068.      0.00000
       15403595.      0.00000
       15401122.      0.00000
       15398650.      0.00000
       15396178.      0.00000
       15393708.      0.00000
       15391238.      0.00000
       15388769.      0.00000
       15386301.      0.00000
       15383834.      0.00000
       15381367.      0.00000
       15378901.      0.00000
       15376436.      0.00000
       15373972.      0.00000
       15371509.      0.00000
       15369046.      0.00000
       15366584.      1.00000
       15364123.      1.00000
       15361663.      1.00000
       15359204.      1.00000
       15356745.      1.00000
       15354287.      1.00000
       15351830.      1.00000
       15349374.      1.00000
       15346918.      1.00000
       15344464.      1.00000
       15342010.      1.00000
       15339557.      1.00000
       15337104.      1.00000
       15334653.      1.00000
       15332202.      1.00000
       15329752.      1.00000
       15327303.      1.00000
       15324854.      1.00000
       15322406.      1.00000
       15319960.      1.00000
       15317513.      1.00000
       15315068.      1.00000
       15312624.      1.00000
       15310180.      1.00000
       15307737.      1.00000
       15305295.      1.00000
       15302853.      1.00000
       15300413.      1.00000
       15297973.      1.00000
       15295534.      1.00000
       15293095.      1.00000
       15290658.      1.00000
       15288221.      1.00000
       15285785.      1.00000
       15283350.      1.00000
       15280915.      1.00000
       15278482.      1.00000
       15276049.      1.00000
       15273617.      1.00000
       15271185.      1.00000
       15268755.      1.00000
       15266325.      1.00000
       15263896.      1.00000
       15261468.      1.00000
       15259040.      1.00000
       15256614.      1.00000
       15254188.      1.00000
       15251763.      1.00000
       15249338.      1.00000
       15246915.      1.00000
       15244492.      1.00000
       15242070.      1.00000
       15239648.      1.00000
       15237228.      1.00000
       15234808.      1.00000
       15232389.      1.00000
       15229971.      1.00000
       15227553.      1.00000
       15225137.      1.00000
       15222721.      0.00000
       15220306.      0.00000
       15217891.      0.00000
       15215478.      0.00000
       15213065.      0.00000
       15210653.      1.00000
       15208241.      1.00000
       15205831.      1.00000
       15203421.      1.00000
       15201012.      1.00000
       15198604.      1.00000
       15196196.      1.00000
       15193789.      1.00000
       15191383.      1.00000
       15188978.      1.00000
       15186574.      1.00000
       15184170.      1.00000
       15181767.      1.00000
       15179365.      1.00000
       15176964.      1.00000
       15174563.      1.00000
       15172163.      1.00000
       15169764.      1.00000
       15167365.      1.00000
       15164968.      1.00000
       15162571.      1.00000
       15160175.      1.00000
       15157780.      1.00000
       15155385.      1.00000
       15152991.      1.00000
       15150598.      1.00000
       15148206.      1.00000
       15145814.      1.00000
       15143423.      1.00000
       15141033.      1.00000
       15138644.      1.00000
       15136255.      1.00000
       15133868.      1.00000
       15131481.      1.00000
       15129094.      1.00000
       15126709.      1.00000
       15124324.      1.00000
       15121940.      1.00000
       15119557.      1.00000
       15117174.      1.00000
       15114792.      1.00000
       15112411.      1.00000
       15110031.      1.00000
       15107651.      1.00000
       15105273.      1.00000
       15102895.      1.00000
       15100517.      1.00000
       15098141.      1.00000
       15095765.      1.00000
       15093390.      1.00000
       15091016.      1.00000
       15088642.      1.00000
       15086269.      1.00000
       15083897.      1.00000
       15081526.      1.00000
       15079155.      1.00000
       15076786.      1.00000
       15074416.      1.00000
       15072048.      1.00000
       15069681.      0.00000
       15067314.      0.00000
       15064948.      0.00000
       15062582.      0.00000
       15060218.      0.00000
       15057854.      0.00000
       15055491.      0.00000
       15053128.      0.00000
       15050767.      0.00000
       15048406.      0.00000
       15046046.      0.00000
       15043686.      0.00000
       15041327.      0.00000
       15038970.      0.00000
       15036612.      0.00000
       15034256.      0.00000
       15031900.      0.00000
       15029545.      0.00000
       15027191.      0.00000
       15024837.      0.00000
       15022485.      0.00000
       15020133.      0.00000
       15017781.      0.00000
       15015431.      0.00000
       15013081.      0.00000
       15010732.      0.00000
       15008383.      0.00000
       15006036.      0.00000
       15003689.      0.00000
       15001343.      0.00000
       14998997.      0.00000
       14996653.      0.00000
       14994309.      0.00000
       14991965.      0.00000
       14989623.      0.00000
       14987281.      0.00000
       14984940.      0.00000
       14982600.      0.00000
       14980260.      0.00000
       14977921.      0.00000
       14975583.      0.00000
       14973246.      0.00000
       14970909.      0.00000
       14968573.      0.00000
       14966238.      0.00000
       14963904.      0.00000
       14961570.      0.00000
       14959237.      0.00000
       14956905.      0.00000
       14954573.      0.00000
       14952242.      0.00000
       14949912.      0.00000
       14947583.      0.00000
       14945254.      0.00000
       14942926.      0.00000
       14940599.      0.00000
       14938273.      0.00000
       14935947.      0.00000
       14933622.      0.00000
       14931298.      0.00000
       14928974.      0.00000
       14926651.      0.00000
       14924329.      0.00000
       14922008.      0.00000
       14919687.      0.00000
       14917367.      0.00000
       14915048.      0.00000
       14912729.      0.00000
       14910411.      0.00000
       14908094.      0.00000
       14905778.      0.00000
       14903462.      0.00000
       14901147.      0.00000
       14898833.      0.00000
       14896520.      0.00000
       14894207.      0.00000
       14891895.      0.00000
       14889584.      0.00000
       14887273.      0.00000
       14884963.      0.00000
       14882654.      0.00000
       14880345.      0.00000
       14878038.      0.00000
       14875731.      0.00000
       14873424.      0.00000
       14871119.      0.00000
       14868814.      0.00000
       14866510.      0.00000
       14864206.      0.00000
       14861903.      0.00000
       14859601.      0.00000
       14857300.      0.00000
       14854999.      0.00000
       14852700.      0.00000
       14850400.      0.00000
       14848102.      0.00000
       14845804.      0.00000
       14843507.      0.00000
       14841211.      0.00000
       14838915.      0.00000
       14836620.      0.00000
       14834326.      0.00000
       14832033.      0.00000
       14829740.      0.00000
       14827448.      0.00000
       14825156.      0.00000
       14822866.      0.00000
       14820576.      0.00000
       14818286.      0.00000
       14815998.      0.00000
       14813710.      0.00000
       14811423.      0.00000
       14809137.      0.00000
       14806851.      0.00000
       14804566.      0.00000
       14802282.      0.00000
       14799998.      0.00000
       14797715.      0.00000
       14795433.      0.00000
       14793151.      0.00000
       14790871.      0.00000
       14788590.      0.00000
       14786311.      0.00000
       14784032.      0.00000
       14781754.      0.00000
       14779477.      0.00000
       14777201.      0.00000
       14774925.      0.00000
       14772650.      0.00000
       14770375.      0.00000
       14768101.      0.00000
       14765828.      0.00000
       14763556.      0.00000
       14761284.      0.00000
       14759013.      0.00000
       14756743.      0.00000
       14754473.      0.00000
       14752205.      0.00000
       14749936.      0.00000
       14747669.      0.00000
       14745402.      0.00000
       14743136.      0.00000
       14740871.      0.00000
       14738606.      0.00000
       14736342.      0.00000
       14734079.      0.00000
       14731816.      0.00000
       14729554.      0.00000
       14727293.      0.00000
       14725032.      0.00000
       14722773.      0.00000
       14720514.      0.00000
       14718255.      0.00000
       14715997.      0.00000
       14713740.      0.00000
       14711484.      0.00000
       14709228.      0.00000
       14706973.      0.00000
       14704719.      0.00000
       14702465.      0.00000
       14700212.      0.00000
       14697960.      0.00000
       14695709.      0.00000
       14693458.      0.00000
       14691208.      0.00000
       14688958.      0.00000
       14686710.      0.00000
       14684461.      0.00000
       14682214.      0.00000
       14679967.      0.00000
       14677721.      0.00000
       14675476.      0.00000
       14673231.      0.00000
       14670987.      0.00000
       14668744.      0.00000
       14666502.      0.00000
       14664260.      0.00000
       14662018.      0.00000
       14659778.      0.00000
       14657538.      0.00000
       14655299.      0.00000
       14653060.      0.00000
       14650823.      0.00000
       14648586.      0.00000
       14646349.      0.00000
       14644113.      0.00000
       14641878.      0.00000
       14639644.      0.00000
       14637410.      0.00000
       14635177.      0.00000
       14632945.      0.00000
       14630713.      0.00000
       14628482.      0.00000
       14626252.      0.00000
       14624022.      0.00000
       14621793.      0.00000
       14619565.      0.00000
       14617338.      0.00000
       14615111.      0.00000
       14612884.      0.00000
       14610659.      0.00000
       14608434.      0.00000
       14606210.      0.00000
       14603986.      0.00000
       14601764.      0.00000
       14599541.      0.00000
       14597320.      0.00000
       14595099.      0.00000
       14592879.      0.00000
       14590660.      0.00000
       14588441.      0.00000
       14586223.      0.00000
       14584005.      0.00000
       14581789.      0.00000
       14579572.      0.00000
       14577357.      0.00000
       14575142.      0.00000
       14572928.      0.00000
       14570715.      0.00000
       14568502.      0.00000
       14566290.      0.00000
       14564079.      0.00000
       14561868.      0.00000
       14559658.      0.00000
       14557449.      0.00000
       14555240.      0.00000
       14553032.      0.00000
       14550825.      0.00000
       14548618.      0.00000
       14546412.      0.00000
       14544207.      0.00000
       14542002.      0.00000
       14539798.      0.00000
       14537595.      0.00000
       14535392.      0.00000
       14533190.      0.00000
       14530989.      0.00000
       14528788.      0.00000
       14526588.      0.00000
       14524389.      0.00000
       14522190.      0.00000
       14519992.      0.00000
       14517795.      0.00000
       14515598.      0.00000
       14513402.      0.00000
       14511207.      0.00000
       14509012.      0.00000
       14506818.      0.00000
       14504625.      0.00000
       14502432.      0.00000
       14500240.      0.00000
       14498048.      0.00000
       14495858.      0.00000
       14493668.      0.00000
       14491478.      0.00000
       14489290.      0.00000
       14487102.      0.00000
       14484914.      0.00000
       14482727.      0.00000
       14480541.      0.00000
       14478356.      0.00000
       14476171.      1.00000
       14473987.      1.00000
       14471804.      1.00000
       14469621.      1.00000
       14467439.      1.00000
       14465257.      1.00000
       14463077.      1.00000
       14460896.      1.00000
       14458717.      1.00000
       14456538.      1.00000
       14454360.      1.00000
       14452182.      1.00000
       14450006.      1.00000
       14447829.      1.00000
       14445654.      1.00000
       14443479.      1.00000
       14441305.      1.00000
       14439131.      1.00000
       14436958.      1.00000
       14434786.      1.00000
       14432614.      1.00000
       14430443.      1.00000
       14428273.      1.00000
       14426103.      1.00000
       14423934.      1.00000
       14421766.      1.00000
       14419598.      1.00000
       14417431.      1.00000
       14415265.      1.00000
       14413099.      1.00000
       14410934.      1.00000
       14408769.      1.00000
       14406606.      1.00000
       14404442.      1.00000
       14402280.      1.00000
       14400118.      1.00000
       14397957.      1.00000
       14395796.      1.00000
       14393636.      1.00000
       14391477.      1.00000
       14389319.      1.00000
       14387161.      1.00000
       14385003.      1.00000
       14382847.      1.00000
       14380691.      1.00000
       14378535.      1.00000
       14376380.      1.00000
       14374226.      1.00000
       14372073.      1.00000
       14369920.      1.00000
       14367768.      1.00000
       14365616.      1.00000
       14363466.      1.00000
       14361315.      1.00000
       14359166.      1.00000
       14357017.      1.00000
       14354869.      1.00000
       14352721.      1.00000
       14350574.      1.00000
       14348428.      0.00000
       14346282.      0.00000
       14344137.      0.00000
       14341992.      0.00000
       14339849.      0.00000
       14337705.      1.00000
       14335563.      1.00000
       14333421.      1.00000
       14331280.      1.00000
       14329139.      1.00000
       14326999.      1.00000
       14324860.      1.00000
       14322721.      1.00000
       14320583.      1.00000
       14318446.      1.00000
       14316309.      1.00000
       14314173.      1.00000
       14312037.      1.00000
       14309903.      1.00000
       14307768.      1.00000
       14305635.      1.00000
       14303502.      1.00000
       14301369.      1.00000
       14299238.      1.00000
       14297107.      1.00000
       14294976.      1.00000
       14292847.      1.00000
       14290717.      1.00000
       14288589.      1.00000
       14286461.      1.00000
       14284334.      1.00000
       14282207.      1.00000
       14280081.      1.00000
       14277956.      1.00000
       14275831.      1.00000
       14273707.      1.00000
       14271584.      1.00000
       14269461.      1.00000
       14267339.      1.00000
       14265217.      1.00000
       14263096.      1.00000
       14260976.      1.00000
       14258857.      1.00000
       14256737.      1.00000
       14254619.      1.00000
       14252501.      1.00000
       14250384.      1.00000
       14248268.      1.00000
       14246152.      1.00000
       14244037.      1.00000
       14241922.      1.00000
       14239808.      1.00000
       14237695.      1.00000
       14235582.      1.00000
       14233470.      1.00000
       14231358.      1.00000
       14229247.      1.00000
       14227137.      1.00000
       14225028.      1.00000
