wavenumber(cm-1),absorption_coefficient(none),err,quality
10.0039,2.5321,0,
10.1245,2.5344,0,
10.2450,2.5379,0,
10.3655,2.5434,0,
10.4861,2.5514,0,
10.6066,2.5616,0,
10.7271,2.5735,0,
10.8476,2.5869,0,
10.9682,2.6016,0,
11.0887,2.6182,0,
11.2092,2.6373,0,
11.3298,2.6594,0,
11.4503,2.6847,0,
11.5708,2.7131,0,
11.6913,2.7438,0,
11.8119,2.7760,0,
11.9324,2.8093,0,
12.0529,2.8432,0,
12.1735,2.8780,0,
12.2940,2.9137,0,
12.4145,2.9506,0,
12.5351,2.9883,0,
12.6556,3.0266,0,
12.7761,3.0654,0,
12.8966,3.1047,0,
13.0172,3.1448,0,
13.1377,3.1858,0,
13.2582,3.2278,0,
13.3788,3.2705,0,
13.4993,3.3130,0,
13.6198,3.3549,0,
13.7403,3.3957,0,
13.8609,3.4360,0,
13.9814,3.4763,0,
14.1019,3.5177,0,
14.2225,3.5609,0,
14.3430,3.6064,0,
14.4635,3.6541,0,
14.5840,3.7039,0,
14.7046,3.7552,0,
14.8251,3.8081,0,
14.9456,3.8632,0,
15.0662,3.9212,0,
15.1867,3.9829,0,
15.3072,4.0484,0,
15.4277,4.1174,0,
15.5483,4.1889,0,
15.6688,4.2620,0,
15.7893,4.3359,0,
15.9099,4.4099,0,
16.0304,4.4836,0,
16.1509,4.5566,0,
16.2715,4.6283,0,
16.3920,4.6981,0,
16.5125,4.7655,0,
16.6331,4.8301,0,
16.7536,4.8916,0,
16.8741,4.9500,0,
16.9946,5.0055,0,
17.1152,5.0581,0,
17.2357,5.1079,0,
17.3562,5.1553,0,
17.4767,5.2014,0,
17.5973,5.2477,0,
17.7178,5.2958,0,
17.8383,5.3472,0,
17.9589,5.4029,0,
18.0794,5.4631,0,
18.1999,5.5277,0,
18.3205,5.5966,0,
18.4410,5.6694,0,
18.5615,5.7463,0,
18.6821,5.8278,0,
18.8026,5.9142,0,
18.9231,6.0059,0,
19.0436,6.1029,0,
19.1642,6.2048,0,
19.2847,6.3109,0,
19.4052,6.4206,0,
19.5257,6.5331,0,
19.6463,6.6479,0,
19.7668,6.7648,0,
19.8873,6.8833,0,
20.0079,7.0034,0,
20.1284,7.1247,0,
20.2489,7.2467,0,
20.3695,7.3690,0,
20.4900,7.4912,0,
20.6105,7.6130,0,
20.7310,7.7340,0,
20.8516,7.8540,0,
20.9721,7.9726,0,
21.0926,8.0899,0,
21.2132,8.2062,0,
21.3337,8.3219,0,
21.4542,8.4380,0,
21.5748,8.5550,0,
21.6953,8.6734,0,
21.8158,8.7933,0,
21.9363,8.9146,0,
22.0569,9.0372,0,
22.1774,9.1611,0,
22.2979,9.2866,0,
22.4184,9.4141,0,
22.5390,9.5443,0,
22.6595,9.6774,0,
22.7800,9.8135,0,
22.9006,9.9525,0,
23.0211,10.0936,0,
23.1416,10.2364,0,
23.2622,10.3803,0,
23.3827,10.5252,0,
23.5032,10.6710,0,
23.6238,10.8182,0,
23.7443,10.9669,0,
23.8648,11.1171,0,
23.9853,11.2683,0,
24.1059,11.4200,0,
24.2264,11.5717,0,
24.3469,11.7226,0,
24.4674,11.8721,0,
24.5880,12.0196,0,
24.7085,12.1645,0,
24.8290,12.3062,0,
24.9496,12.4445,0,
25.0701,12.5792,0,
25.1906,12.7107,0,
25.3112,12.8396,0,
25.4317,12.9663,0,
25.5522,13.0916,0,
25.6728,13.2162,0,
25.7933,13.3411,0,
25.9138,13.4673,0,
26.0343,13.5959,0,
26.1549,13.7282,0,
26.2754,13.8655,0,
26.3959,14.0085,0,
26.5164,14.1581,0,
26.6370,14.3140,0,
26.7575,14.4759,0,
26.8780,14.6427,0,
26.9986,14.8131,0,
27.1191,14.9858,0,
27.2396,15.1596,0,
27.3602,15.3336,0,
27.4807,15.5074,0,
27.6012,15.6807,0,
27.7218,15.8527,0,
27.8423,16.0225,0,
27.9628,16.1890,0,
28.0833,16.3518,0,
28.2039,16.5108,0,
28.3244,16.6667,0,
28.4449,16.8206,0,
28.5654,16.9735,0,
28.6860,17.1268,0,
28.8065,17.2810,0,
28.9270,17.4367,0,
29.0476,17.5939,0,
29.1681,17.7524,0,
29.2886,17.9115,0,
29.4092,18.0709,0,
29.5297,18.2298,0,
29.6502,18.3880,0,
29.7707,18.5453,0,
29.8913,18.7017,0,
30.0118,18.8574,0,
30.1323,19.0122,0,
30.2529,19.1663,0,
30.3734,19.3196,0,
30.4939,19.4723,0,
30.6145,19.6247,0,
30.7350,19.7778,0,
30.8555,19.9326,0,
30.9760,20.0902,0,
31.0966,20.2518,0,
31.2171,20.4182,0,
31.3376,20.5897,0,
31.4581,20.7665,0,
31.5787,20.9482,0,
31.6992,21.1341,0,
31.8197,21.3237,0,
31.9403,21.5164,0,
32.0608,21.7117,0,
32.1813,21.9096,0,
32.3019,22.1098,0,
32.4224,22.3121,0,
32.5429,22.5163,0,
32.6634,22.7223,0,
32.7840,22.9299,0,
32.9045,23.1390,0,
33.0250,23.3494,0,
33.1456,23.5612,0,
33.2661,23.7745,0,
33.3866,23.9896,0,
33.5072,24.2071,0,
33.6277,24.4275,0,
33.7482,24.6511,0,
33.8687,24.8779,0,
33.9893,25.1076,0,
34.1098,24.9000,0,
34.2303,25.1312,0,
34.3509,25.3620,0,
34.4714,25.5921,0,
34.5919,25.8212,0,
34.7124,26.0490,0,
34.8330,26.2774,0,
34.9535,26.5047,0,
35.0740,26.7307,0,
35.1946,26.9553,0,
35.3151,27.1806,0,
35.4356,27.4041,0,
35.5562,27.6258,0,
35.6767,27.8461,0,
35.7972,28.0693,0,
35.9177,28.2931,0,
36.1618,28.7514,0,
36.6439,29.7116,0,
37.1261,30.5660,0,
37.6082,31.6486,0,
38.0904,32.7609,0,
38.5726,33.9027,0,
39.0547,35.0726,0,
39.5369,36.2635,0,
40.0190,37.4693,0,
40.5012,38.6908,0,
40.9833,39.9217,0,
41.4655,41.1633,0,
41.9477,42.4178,0,
42.4298,43.6809,0,
42.9120,44.9488,0,
43.3941,46.2130,0,
