wavenumber(cm-1),absorption_coefficient(none),err,quality
10.0039,2.2184,0,
10.1245,2.2746,0,
10.2450,2.3314,0,
10.3655,2.3890,0,
10.4861,2.4473,0,
10.6066,2.5063,0,
10.7271,2.5659,0,
10.8476,2.6263,0,
10.9682,2.6874,0,
11.0887,2.7493,0,
11.2092,2.8121,0,
11.3298,2.8759,0,
11.4503,2.9408,0,
11.5708,3.0067,0,
11.6913,3.0737,0,
11.8119,3.1419,0,
11.9324,3.2111,0,
12.0529,3.2815,0,
12.1735,3.3530,0,
12.2940,3.4257,0,
12.4145,3.4996,0,
12.5351,3.5746,0,
12.6556,3.6508,0,
12.7761,3.7281,0,
12.8966,3.8065,0,
13.0172,3.8860,0,
13.1377,3.9667,0,
13.2582,4.0485,0,
13.3788,4.1314,0,
13.4993,4.2156,0,
13.6198,4.3009,0,
13.7403,4.3875,0,
13.8609,4.4753,0,
13.9814,4.5643,0,
14.1019,4.6545,0,
14.2225,4.7458,0,
14.3430,4.8383,0,
14.4635,4.9318,0,
14.5840,5.0265,0,
14.7046,5.1223,0,
14.8251,5.2192,0,
14.9456,5.3172,0,
15.0662,5.4164,0,
15.1867,5.5167,0,
15.3072,5.6181,0,
15.4277,5.7205,0,
15.5483,5.8240,0,
15.6688,5.9285,0,
15.7893,6.0343,0,
15.9099,6.1412,0,
16.0304,6.2495,0,
16.1509,6.3591,0,
16.2715,6.4700,0,
16.3920,6.5823,0,
16.5125,6.6958,0,
16.6331,6.8107,0,
16.7536,6.9269,0,
16.8741,7.0443,0,
16.9946,7.1629,0,
17.1152,7.2828,0,
17.2357,7.4037,0,
17.3562,7.5257,0,
17.4767,7.6485,0,
17.5973,7.7721,0,
17.7178,7.8964,0,
17.8383,8.0212,0,
17.9589,8.1464,0,
18.0794,8.2768,0,
18.1999,8.4079,0,
18.3205,8.5395,0,
18.4410,8.6717,0,
18.5615,8.8046,0,
18.6821,8.9382,0,
18.8026,9.0725,0,
18.9231,9.2077,0,
19.0436,9.3438,0,
19.1642,9.4808,0,
19.2847,9.6187,0,
19.4052,9.7576,0,
