wavenumber(cm-1),absorption_coefficient(none),err,quality
10.0039,4.2141,0,
10.1245,4.2600,0,
10.2450,4.3034,0,
10.3655,4.3444,0,
10.4861,4.3825,0,
10.6066,4.4175,0,
10.7271,4.4488,0,
10.8476,4.4764,0,
10.9682,4.5009,0,
11.0887,4.5230,0,
11.2092,4.5438,0,
11.3298,4.5640,0,
11.4503,4.5846,0,
11.5708,4.6067,0,
11.6913,4.6315,0,
11.8119,4.6604,0,
11.9324,4.6946,0,
12.0529,4.7351,0,
12.1735,4.7822,0,
12.2940,4.8361,0,
12.4145,4.8959,0,
12.5351,4.9610,0,
12.6556,5.0308,0,
12.7761,5.1052,0,
12.8966,5.1840,0,
13.0172,5.2668,0,
13.1377,5.3529,0,
13.2582,5.4410,0,
13.3788,5.5292,0,
13.4993,5.6159,0,
13.6198,5.6997,0,
13.7403,5.7799,0,
13.8609,5.8569,0,
13.9814,5.9312,0,
14.1019,6.0037,0,
14.2225,6.0749,0,
14.3430,6.1455,0,
14.4635,6.2160,0,
14.5840,6.2868,0,
14.7046,6.3584,0,
14.8251,6.4317,0,
14.9456,6.5078,0,
15.0662,6.5878,0,
15.1867,6.6724,0,
15.3072,6.7624,0,
15.4277,6.8577,0,
15.5483,6.9583,0,
15.6688,7.0634,0,
15.7893,7.1723,0,
15.9099,7.2840,0,
16.0304,7.3975,0,
16.1509,7.5121,0,
16.2715,7.6273,0,
16.3920,7.7429,0,
16.5125,7.8590,0,
16.6331,7.9759,0,
16.7536,8.0936,0,
16.8741,8.2124,0,
16.9946,8.3320,0,
17.1152,8.4522,0,
17.2357,8.5727,0,
17.3562,8.6935,0,
17.4767,8.8153,0,
17.5973,8.9389,0,
17.7178,9.0655,0,
17.8383,9.1958,0,
17.9589,9.3303,0,
18.0794,9.4689,0,
18.1999,9.6113,0,
18.3205,9.7571,0,
18.4410,9.9062,0,
18.5615,10.0584,0,
18.6821,10.2141,0,
18.8026,10.3734,0,
18.9231,10.5368,0,
19.0436,10.7045,0,
19.1642,10.8764,0,
19.2847,11.0526,0,
19.4052,11.2327,0,
19.5257,11.4164,0,
19.6463,11.6031,0,
19.7668,11.7921,0,
19.8873,11.9830,0,
20.0079,12.1754,0,
20.1284,12.3690,0,
20.2489,12.5632,0,
20.3695,12.7572,0,
20.4900,12.9501,0,
20.6105,13.1406,0,
20.7310,13.3270,0,
20.8516,13.5072,0,
20.9721,13.6797,0,
21.0926,13.8430,0,
21.2132,13.9971,0,
21.3337,14.1425,0,
21.4542,14.2807,0,
21.5748,14.4136,0,
21.6953,14.5429,0,
21.8158,14.6702,0,
21.9363,14.7968,0,
22.0569,15.1657,0,
22.1774,15.3149,0,
22.2979,15.4655,0,
22.4184,15.6181,0,
22.5390,15.7717,0,
22.6595,15.9285,0,
22.7800,16.0878,0,
22.9006,16.2506,0,
23.0211,16.4177,0,
23.1416,16.5876,0,
23.2622,16.7614,0,
23.3827,16.9369,0,
23.5032,17.1155,0,
23.6238,17.2951,0,
23.7443,17.4762,0,
23.8648,17.6577,0,
23.9853,17.8406,0,
24.1059,18.0237,0,
24.2264,18.2094,0,
24.3469,18.3956,0,
24.4674,18.5865,0,
24.5880,18.7780,0,
24.7085,18.9747,0,
24.8290,19.1723,0,
24.9496,19.3710,0,
25.0701,19.8330,0,
25.1906,20.0436,0,
25.3112,20.2498,0,
25.4317,20.4627,0,
25.5522,20.6757,0,
25.6728,20.8991,0,
25.7933,21.1227,0,
25.9138,21.3572,0,
26.0343,21.5919,0,
26.1549,21.8343,0,
26.2754,22.0768,0,
26.3959,22.3262,0,
26.5164,22.5757,0,
26.6370,22.8329,0,
26.7575,23.0902,0,
