wavenumber(cm-1),absorption_coefficient(none),err,quality
12.5351,1.2305,0,
12.6556,1.2927,0,
12.7761,1.3566,0,
12.8966,1.4227,0,
13.0172,1.4910,0,
13.1377,1.5612,0,
13.2582,1.6329,0,
13.3788,1.7059,0,
13.4993,1.7799,0,
13.6198,1.8550,0,
13.7403,1.9313,0,
13.8609,2.0091,0,
13.9814,2.0884,0,
14.1019,2.1690,0,
14.2225,2.2510,0,
14.3430,2.3340,0,
14.4635,2.4179,0,
14.5840,2.5025,0,
14.7046,2.5874,0,
14.8251,2.6722,0,
14.9456,2.7567,0,
15.0662,2.8408,0,
15.1867,2.9247,0,
15.3072,3.0086,0,
15.4277,3.0931,0,
15.5483,3.1785,0,
15.6688,3.2648,0,
15.7893,3.3516,0,
15.9099,3.4383,0,
16.0304,3.5240,0,
16.1509,3.6085,0,
16.2715,3.6919,0,
16.3920,3.7748,0,
16.5125,3.8582,0,
16.6331,3.9429,0,
16.7536,4.0296,0,
16.8741,4.1186,0,
16.9946,4.2096,0,
17.1152,4.3024,0,
17.2357,4.3966,0,
17.3562,4.4922,0,
17.4767,4.5899,0,
17.5973,4.6906,0,
17.7178,4.7950,0,
17.8383,4.9034,0,
17.9589,5.0154,0,
18.0794,5.1302,0,
18.1999,5.2469,0,
18.3205,5.3644,0,
18.4410,5.4820,0,
18.5615,5.5992,0,
18.6821,5.7156,0,
18.8026,5.8310,0,
18.9231,5.9451,0,
19.0436,6.0577,0,
19.1642,6.1686,0,
19.2847,6.2773,0,
19.4052,6.3839,0,
19.5257,6.4881,0,
19.6463,6.5902,0,
19.7668,6.6903,0,
19.8873,6.7889,0,
20.0079,6.8867,0,
20.1284,6.9844,0,
20.2489,7.0826,0,
20.3695,7.1824,0,
20.4900,7.2847,0,
20.6105,7.3900,0,
20.7310,7.4986,0,
20.8516,7.6101,0,
20.9721,7.7239,0,
21.0926,7.8395,0,
21.2132,7.9567,0,
21.3337,8.0753,0,
21.4542,8.1956,0,
21.5748,8.3180,0,
21.6953,8.4426,0,
21.8158,8.5693,0,
21.9363,8.6975,0,
22.0569,8.8265,0,
22.1774,8.9557,0,
22.2979,9.0849,0,
22.4184,9.2143,0,
22.5390,9.3444,0,
22.6595,9.4760,0,
22.7800,9.6096,0,
22.9006,9.7457,0,
23.0211,9.8848,0,
23.1416,10.0257,0,
23.2622,10.1678,0,
23.3827,10.3108,0,
23.5032,10.4544,0,
23.6238,10.5988,0,
23.7443,10.7439,0,
23.8648,10.8900,0,
23.9853,11.0370,0,
24.1059,11.1851,0,
24.2264,11.3340,0,
24.3469,11.4835,0,
24.4674,11.6333,0,
24.5880,11.7831,0,
24.7085,11.9331,0,
24.8290,12.0831,0,
24.9496,12.2335,0,
25.0701,12.3845,0,
25.1906,12.5363,0,
25.3112,12.6888,0,
25.4317,12.8417,0,
25.5522,12.9946,0,
25.6728,13.1466,0,
25.7933,13.2966,0,
25.9138,13.4436,0,
26.0343,13.5868,0,
26.1549,13.7265,0,
26.2754,13.8619,0,
26.3959,13.9926,0,
26.5164,14.1181,0,
26.6370,14.2381,0,
26.7575,14.3528,0,
26.8780,14.4627,0,
26.9986,14.5687,0,
27.1191,14.6719,0,
27.2396,14.7739,0,
27.3602,14.8760,0,
27.4807,14.9796,0,
27.6012,15.0858,0,
27.7218,15.1955,0,
27.8423,15.3094,0,
27.9628,15.4279,0,
28.0833,15.5512,0,
28.2039,15.6796,0,
28.3244,15.8127,0,
28.4449,15.9504,0,
28.5654,16.0920,0,
28.6860,16.2368,0,
28.8065,16.3838,0,
28.9270,16.5302,0,
29.0476,16.6776,0,
29.1681,16.8251,0,
29.2886,16.9719,0,
29.4092,17.1174,0,
29.5297,17.2612,0,
29.6502,17.4038,0,
29.7707,17.5458,0,
29.8913,17.6879,0,
30.0118,17.8313,0,
30.1323,17.9768,0,
30.2529,18.1255,0,
30.3734,18.2780,0,
30.4939,18.4350,0,
30.6145,18.5968,0,
30.7350,18.7638,0,
30.8555,18.9360,0,
30.9760,19.1135,0,
31.0966,19.2965,0,
31.2171,19.4849,0,
31.3376,19.6784,0,
31.4581,19.8766,0,
31.5787,20.0788,0,
31.6992,20.2840,0,
31.8197,20.4912,0,
31.9403,20.6993,0,
32.0608,20.9079,0,
32.1813,21.1168,0,
32.3019,21.3262,0,
32.4224,21.5366,0,
32.5429,21.7490,0,
32.6634,21.9640,0,
32.7840,22.1822,0,
32.9045,22.4042,0,
33.0250,23.4298,0,
33.1456,23.6462,0,
33.2661,23.8650,0,
33.3866,24.0872,0,
33.5072,24.3131,0,
33.6277,24.5430,0,
33.7482,24.7777,0,
33.8687,25.0183,0,
33.9893,25.2642,0,
34.1098,25.5174,0,
34.2303,25.7749,0,
34.3509,26.0389,0,
34.4714,26.3053,0,
34.5919,26.5754,0,
34.7124,26.8461,0,
34.8330,27.1174,0,
34.9535,27.3874,0,
35.0740,27.7158,0,
35.1946,28.0442,0,
35.3151,28.2769,0,
35.4356,28.5072,0,
35.5562,28.7432,0,
35.6767,28.9793,0,
35.7972,29.2177,0,
35.9177,29.4562,0,
36.0383,29.6944,0,
36.1588,29.9325,0,
36.2793,30.1692,0,
