wavenumber(cm-1),absorption_coefficient(none),err,quality
10.0039,1.0485,0,
10.1245,1.0650,0,
10.2450,1.0829,0,
10.3655,1.1026,0,
10.4861,1.1239,0,
10.6066,1.1458,0,
10.7271,1.1675,0,
10.8476,1.1881,0,
10.9682,1.2077,0,
11.0887,1.2264,0,
11.2092,1.2445,0,
11.3298,1.2624,0,
11.4503,1.2801,0,
11.5708,1.2975,0,
11.6913,1.3146,0,
11.8119,1.3314,0,
11.9324,1.3482,0,
12.0529,1.3656,0,
12.1735,1.3839,0,
12.2940,1.4029,0,
12.4145,1.4224,0,
12.5351,1.4417,0,
12.6556,1.4608,0,
12.7761,1.4801,0,
12.8966,1.5003,0,
13.0172,1.5223,0,
13.1377,1.5467,0,
13.2582,1.5732,0,
13.3788,1.6013,0,
13.4993,1.6303,0,
13.6198,1.6597,0,
13.7403,1.6900,0,
13.8609,1.7219,0,
13.9814,1.7565,0,
14.1019,1.7941,0,
14.2225,1.8348,0,
14.3430,1.8778,0,
14.4635,1.9223,0,
14.5840,1.9674,0,
14.7046,2.0126,0,
14.8251,2.0582,0,
14.9456,2.1047,0,
15.0662,2.1524,0,
15.1867,2.2015,0,
15.3072,2.2518,0,
15.4277,2.3029,0,
15.5483,2.3544,0,
15.6688,2.4065,0,
15.7893,2.4591,0,
15.9099,2.5122,0,
16.0304,2.5659,0,
16.1509,2.6198,0,
16.2715,2.6739,0,
16.3920,2.7284,0,
16.5125,2.7838,0,
16.6331,2.8408,0,
16.7536,2.8998,0,
16.8741,2.9609,0,
16.9946,3.0235,0,
17.1152,3.0870,0,
17.2357,3.1504,0,
17.3562,3.2136,0,
17.4767,3.2769,0,
17.5973,3.3414,0,
17.7178,3.4075,0,
17.8383,3.4753,0,
17.9589,3.5445,0,
18.0794,3.6146,0,
18.1999,3.6849,0,
18.3205,3.7553,0,
18.4410,3.8261,0,
18.5615,3.8981,0,
18.6821,3.9719,0,
18.8026,4.0483,0,
18.9231,4.1274,0,
19.0436,4.2094,0,
19.1642,4.2942,0,
19.2847,4.3821,0,
19.4052,4.4730,0,
19.5257,4.5669,0,
19.6463,4.6637,0,
19.7668,4.7631,0,
19.8873,4.8649,0,
20.0079,4.9688,0,
20.1284,5.0748,0,
20.2489,5.1831,0,
20.3695,5.2937,0,
20.4900,5.4067,0,
20.6105,5.5213,0,
20.7310,5.6367,0,
20.8516,5.7517,0,
20.9721,5.8652,0,
21.0926,5.9768,0,
21.2132,6.0868,0,
21.3337,6.1957,0,
21.4542,6.3045,0,
21.5748,6.4137,0,
21.6953,6.5239,0,
21.8158,6.6352,0,
21.9363,6.7474,0,
22.0569,6.8605,0,
22.1774,6.9747,0,
22.2979,7.0903,0,
22.4184,7.2079,0,
22.5390,7.3278,0,
22.6595,7.4503,0,
22.7800,7.5755,0,
22.9006,7.7034,0,
23.0211,7.8336,0,
23.1416,7.9658,0,
23.2622,8.0994,0,
23.3827,8.2340,0,
23.5032,8.3691,0,
23.6238,8.5046,0,
23.7443,8.6404,0,
23.8648,8.7770,0,
23.9853,8.9146,0,
24.1059,9.0537,0,
24.2264,9.1943,0,
24.3469,9.3366,0,
24.4674,9.4802,0,
24.5880,9.6251,0,
24.7085,9.7713,0,
24.8290,9.9191,0,
24.9496,10.0690,0,
25.0701,10.2218,0,
25.1906,10.3778,0,
25.3112,10.5374,0,
25.4317,10.7002,0,
25.5522,10.8655,0,
25.6728,11.0327,0,
25.7933,11.2011,0,
25.9138,11.3702,0,
26.0343,11.5395,0,
26.1549,11.7087,0,
26.2754,11.8774,0,
26.3959,12.0451,0,
26.5164,12.2114,0,
26.6370,12.3756,0,
26.7575,12.5372,0,
26.8780,12.6960,0,
26.9986,12.8518,0,
27.1191,13.0046,0,
27.2396,13.1551,0,
