wavenumber(cm-1),absorption_coefficient(none),err,quality
10.0039,3.5084,0,
10.1245,3.5494,0,
10.2450,3.5879,0,
10.3655,3.6238,0,
10.4861,3.6569,0,
10.6066,3.6866,0,
10.7271,3.7122,0,
10.8476,3.7339,0,
10.9682,3.7521,0,
11.0887,3.7677,0,
11.2092,3.7818,0,
11.3298,3.7953,0,
11.4503,3.8093,0,
11.5708,3.8247,0,
11.6913,3.8428,0,
11.8119,3.8651,0,
11.9324,3.8926,0,
12.0529,3.9266,0,
12.1735,3.9676,0,
12.2940,4.0156,0,
12.4145,4.0699,0,
12.5351,4.1298,0,
12.6556,4.1948,0,
12.7761,4.2647,0,
12.8966,4.3396,0,
13.0172,4.4192,0,
13.1377,4.5028,0,
13.2582,4.5891,0,
13.3788,4.6763,0,
13.4993,4.7626,0,
13.6198,4.8465,0,
13.7403,4.9274,0,
13.8609,5.0056,0,
13.9814,5.0817,0,
14.1019,5.1566,0,
14.2225,5.2307,0,
14.3430,5.3045,0,
14.4635,5.3782,0,
14.5840,5.4520,0,
14.7046,5.5264,0,
14.8251,5.6024,0,
14.9456,5.6811,0,
15.0662,5.7637,0,
15.1867,5.8512,0,
15.3072,5.9444,0,
15.4277,6.0434,0,
15.5483,6.1479,0,
15.6688,6.2575,0,
15.7893,6.3713,0,
15.9099,6.4883,0,
16.0304,6.6077,0,
16.1509,6.7284,0,
16.2715,6.8500,0,
16.3920,6.9721,0,
16.5125,7.0949,0,
16.6331,7.2185,0,
16.7536,7.3429,0,
16.8741,7.4681,0,
16.9946,7.5938,0,
17.1152,7.7194,0,
17.2357,7.8446,0,
17.3562,7.9691,0,
17.4767,8.0935,0,
17.5973,8.2189,0,
17.7178,8.3464,0,
17.8383,8.4769,0,
17.9589,8.6110,0,
18.0794,8.7488,0,
18.1999,8.8901,0,
18.3205,9.0347,0,
18.4410,9.1826,0,
18.5615,9.3338,0,
18.6821,9.4887,0,
18.8026,9.6479,0,
18.9231,9.8116,0,
19.0436,9.9803,0,
19.1642,10.1540,0,
19.2847,10.3329,0,
19.4052,10.5168,0,
19.5257,10.7055,0,
19.6463,10.8983,0,
19.7668,11.0948,0,
19.8873,11.2945,0,
20.0079,11.4970,0,
20.1284,11.7019,0,
20.2489,11.9087,0,
20.3695,12.1167,0,
20.4900,12.3249,0,
20.6105,12.5318,0,
20.7310,12.7357,0,
20.8516,12.9341,0,
20.9721,13.1249,0,
21.0926,13.3065,0,
21.2132,13.4785,0,
21.3337,13.6412,0,
21.4542,13.7962,0,
21.5748,13.9451,0,
21.6953,14.0898,0,
21.8158,14.2320,0,
21.9363,14.3730,0,
22.0569,14.5138,0,
22.1774,14.6557,0,
22.2979,14.7999,0,
22.4184,14.9479,0,
22.5390,15.1011,0,
22.6595,15.2605,0,
22.7800,15.4268,0,
22.9006,15.6001,0,
23.0211,15.7815,0,
23.1416,15.9684,0,
23.2622,16.1598,0,
23.3827,16.3548,0,
23.5032,16.5523,0,
23.6238,16.7517,0,
23.7443,16.9522,0,
23.8648,17.1534,0,
23.9853,17.3549,0,
24.1059,17.5567,0,
24.2264,17.7588,0,
24.3469,17.9614,0,
24.4674,18.1647,0,
24.5880,18.3690,0,
24.7085,18.5746,0,
24.8290,18.7819,0,
24.9496,18.9914,0,
25.0701,19.2031,0,
25.1906,19.4173,0,
25.3112,19.6337,0,
25.4317,19.8520,0,
25.5522,20.0713,0,
25.6728,20.2905,0,
25.7933,20.5083,0,
25.9138,20.7234,0,
26.0343,20.9344,0,
26.1549,21.1407,0,
26.2754,21.3421,0,
26.3959,21.5380,0,
26.5164,21.7277,0,
26.6370,21.9113,0,
26.7575,22.0887,0,
26.8780,22.2606,0,
26.9986,22.4281,0,
27.1191,22.5925,0,
27.2396,22.7554,0,
27.3602,22.9183,0,
27.4807,23.0824,0,
27.6012,23.2489,0,
27.7218,23.4187,0,
27.8423,23.5925,0,
27.9628,23.7709,0,
28.0833,23.9542,0,
28.2039,24.1428,0,
28.3244,24.3367,0,
28.4449,24.5358,0,
28.5654,24.7395,0,
28.6860,24.9472,0,
28.8065,25.1578,0,
28.9270,25.3666,0,
29.0476,25.5778,0,
29.1681,25.7903,0,
29.2886,26.0031,0,
29.4092,26.2155,0,
29.5297,26.4272,0,
29.6502,26.6385,0,
29.7707,26.8504,0,
29.8913,27.0644,0,
30.1348,27.5098,0,
30.3759,27.9790,0,
30.6170,28.4866,0,
30.8580,29.0392,0,
31.0991,29.6453,0,
31.3402,30.3126,0,
31.5813,31.0422,0,
31.8224,31.8265,0,
32.0634,32.7495,0,
32.3045,33.5218,0,
32.5456,34.3117,0,
32.7867,35.1234,0,
33.0277,35.4927,0,
33.2688,36.1412,0,
33.5099,36.7884,0,
33.7510,37.4362,0,
33.9921,38.0863,0,
34.2331,38.7406,0,
34.4742,39.4022,0,
34.7153,40.0746,0,
34.9564,40.7607,0,
35.1975,41.4620,0,
35.4385,42.1792,0,
35.6796,42.9122,0,
35.9207,43.6604,0,
36.1618,44.4229,0,
36.4029,45.1978,0,
36.6439,45.9835,0,
36.8850,46.7786,0,
37.1261,47.5825,0,
37.3672,48.3944,0,
37.6082,49.2130,0,
37.8493,50.0373,0,
38.0904,50.8664,0,
38.3315,51.6994,0,
38.5726,52.5351,0,
