wavenumber(cm-1),absorption_coefficient(none),err,quality
10.0039,2.0578,0,
10.1245,2.0547,0,
10.2450,2.0527,0,
10.3655,2.0526,0,
10.4861,2.0549,0,
10.6066,2.0593,0,
10.7271,2.0655,0,
10.8476,2.0731,0,
10.9682,2.0820,0,
11.0887,2.0927,0,
11.2092,2.1057,0,
11.3298,2.1216,0,
11.4503,2.1407,0,
11.5708,2.1628,0,
11.6913,2.1872,0,
11.8119,2.2131,0,
11.9324,2.2400,0,
12.0529,2.2674,0,
12.1735,2.2955,0,
12.2940,2.3244,0,
12.4145,2.3542,0,
12.5351,2.3848,0,
12.6556,2.4159,0,
12.7761,2.4472,0,
12.8966,2.4787,0,
13.0172,2.5105,0,
13.1377,2.5429,0,
13.2582,2.5758,0,
13.3788,2.6089,0,
13.4993,2.6418,0,
13.6198,2.6736,0,
13.7403,2.7044,0,
13.8609,2.7344,0,
13.9814,2.7644,0,
14.1019,2.7952,0,
14.2225,2.8278,0,
14.3430,2.8626,0,
14.4635,2.8996,0,
14.5840,2.9386,0,
14.7046,2.9790,0,
14.8251,3.0210,0,
14.9456,3.0650,0,
15.0662,3.1119,0,
15.1867,3.1625,0,
15.3072,3.2168,0,
15.4277,3.2747,0,
15.5483,3.3354,0,
15.6688,3.3977,0,
15.7893,3.4609,0,
15.9099,3.5243,0,
16.0304,3.5876,0,
16.1509,3.6504,0,
16.2715,3.7123,0,
16.3920,3.7727,0,
16.5125,3.8312,0,
16.6331,3.8872,0,
16.7536,3.9406,0,
16.8741,3.9914,0,
16.9946,4.0397,0,
17.1152,4.0855,0,
17.2357,4.1290,0,
17.3562,4.1704,0,
17.4767,4.2107,0,
17.5973,4.2511,0,
17.7178,4.2932,0,
17.8383,4.3382,0,
17.9589,4.3870,0,
18.0794,4.4400,0,
18.1999,4.4971,0,
18.3205,4.5581,0,
18.4410,4.6226,0,
18.5615,4.6910,0,
18.6821,4.7634,0,
18.8026,4.8406,0,
18.9231,4.9227,0,
19.0436,5.0099,0,
19.1642,5.1018,0,
19.2847,5.1977,0,
19.4052,5.2969,0,
19.5257,5.3987,0,
19.6463,5.5026,0,
19.7668,5.6084,0,
19.8873,5.7159,0,
20.0079,5.8248,0,
20.1284,5.9349,0,
20.2489,6.0458,0,
20.3695,6.1570,0,
20.4900,6.2682,0,
20.6105,6.3791,0,
20.7310,6.4895,0,
20.8516,6.5990,0,
20.9721,6.7075,0,
21.0926,6.8149,0,
21.2132,6.9212,0,
21.3337,7.0271,0,
21.4542,7.1330,0,
21.5748,7.2397,0,
21.6953,7.3475,0,
21.8158,7.4566,0,
21.9363,7.5670,0,
22.0569,7.6784,0,
22.1774,7.7908,0,
22.2979,7.9041,0,
22.4184,8.0189,0,
22.5390,8.1357,0,
22.6595,8.2549,0,
22.7800,8.3766,0,
22.9006,8.5007,0,
23.0211,8.6269,0,
23.1416,8.7546,0,
23.2622,8.8836,0,
23.3827,9.0138,0,
23.5032,9.1457,0,
23.6238,9.2796,0,
23.7443,9.4159,0,
23.8648,9.5545,0,
23.9853,9.6953,0,
24.1059,9.8375,0,
24.2264,9.9805,0,
24.3469,10.1235,0,
24.4674,10.2659,0,
24.5880,10.4068,0,
24.7085,10.5454,0,
24.8290,10.6813,0,
24.9496,10.8136,0,
25.0701,10.9423,0,
25.1906,11.0674,0,
25.3112,11.1893,0,
25.4317,11.3083,0,
25.5522,11.4253,0,
25.6728,11.5408,0,
25.7933,11.6557,0,
25.9138,11.7711,0,
26.0343,11.8881,0,
26.1549,12.0080,0,
26.2754,12.1320,0,
26.3959,12.2612,0,
26.5164,12.3961,0,
26.6370,12.5371,0,
26.7575,12.6835,0,
26.8780,12.8346,0,
26.9986,12.9891,0,
27.1191,13.1458,0,
27.2396,13.3036,0,
27.3602,13.4617,0,
27.4807,13.6197,0,
27.6012,13.7771,0,
27.7218,13.9331,0,
27.8423,14.0866,0,
27.9628,14.2367,0,
28.0833,14.3832,0,
28.2039,14.5264,0,
