wavenumber(cm-1),absorption_coefficient(none),err,quality
10.0039,2.0286,0,
10.1245,2.0640,0,
10.2450,2.1012,0,
10.3655,2.1410,0,
10.4861,2.1835,0,
10.6066,2.2280,0,
10.7271,2.2741,0,
10.8476,2.3215,0,
10.9682,2.3703,0,
11.0887,2.4209,0,
11.2092,2.4734,0,
11.3298,2.5280,0,
11.4503,2.5845,0,
11.5708,2.6424,0,
11.6913,2.7016,0,
11.8119,2.7619,0,
11.9324,2.8234,0,
12.0529,2.8858,0,
12.1735,2.9489,0,
12.2940,3.0121,0,
12.4145,3.0747,0,
12.5351,3.1362,0,
12.6556,3.1966,0,
12.7761,3.2565,0,
12.8966,3.3167,0,
13.0172,3.3779,0,
13.1377,3.4405,0,
13.2582,3.5040,0,
13.3788,3.5678,0,
13.4993,3.6310,0,
13.6198,3.6937,0,
13.7403,3.7565,0,
13.8609,3.8207,0,
13.9814,3.8876,0,
14.1019,3.9577,0,
14.2225,4.0310,0,
14.3430,4.1069,0,
14.4635,4.1847,0,
14.5840,4.2637,0,
14.7046,4.3439,0,
14.8251,4.4255,0,
14.9456,4.5093,0,
15.0662,4.5956,0,
15.1867,4.6847,0,
15.3072,4.7764,0,
15.4277,4.8706,0,
15.5483,4.9673,0,
15.6688,5.0663,0,
15.7893,5.1675,0,
15.9099,5.2705,0,
16.0304,5.3744,0,
16.1509,5.4786,0,
16.2715,5.5826,0,
16.3920,5.6865,0,
16.5125,5.7908,0,
16.6331,5.8960,0,
16.7536,6.0025,0,
16.8741,6.1101,0,
16.9946,6.2181,0,
17.1152,6.3255,0,
17.2357,6.4316,0,
17.3562,6.5365,0,
17.4767,6.6408,0,
17.5973,6.7458,0,
17.7178,6.8523,0,
17.8383,6.9604,0,
17.9589,7.0698,0,
18.0794,7.1800,0,
18.1999,7.2904,0,
18.3205,7.4009,0,
18.4410,7.5116,0,
18.5615,7.6234,0,
18.6821,7.7368,0,
18.8026,7.8526,0,
18.9231,7.9711,0,
19.0436,8.0925,0,
19.1642,8.2166,0,
19.2847,8.3435,0,
19.4052,8.4728,0,
19.5257,8.6040,0,
19.6463,8.7364,0,
19.7668,8.8693,0,
19.8873,9.0025,0,
20.0079,9.1358,0,
20.1284,9.2698,0,
20.2489,9.4050,0,
20.3695,9.5419,0,
20.4900,9.6809,0,
20.6105,9.8215,0,
20.7310,9.9627,0,
20.8516,10.1037,0,
20.9721,10.2437,0,
21.0926,10.3829,0,
21.2132,10.5217,0,
21.3337,10.6612,0,
21.4542,10.8026,0,
21.5748,10.9465,0,
21.6953,11.0927,0,
21.8158,11.2400,0,
21.9363,11.3868,0,
22.0569,11.5320,0,
22.1774,11.6754,0,
22.2979,11.8174,0,
22.4184,11.9588,0,
22.5390,12.1009,0,
22.6595,12.2450,0,
22.7800,12.3929,0,
22.9006,12.5464,0,
23.0211,12.7077,0,
23.1416,12.8787,0,
23.2622,13.0612,0,
23.3827,13.2565,0,
23.5032,13.4658,0,
23.6238,13.6898,0,
23.7443,13.9287,0,
23.8648,14.1820,0,
23.9853,14.4483,0,
24.1059,14.7252,0,
24.2264,15.0093,0,
24.3469,15.2961,0,
24.4674,15.5807,0,
24.5880,15.8579,0,
24.7085,16.1233,0,
24.8290,16.3733,0,
24.9496,16.6056,0,
25.0701,16.8191,0,
25.1906,17.0138,0,
25.3112,17.1904,0,
25.4317,17.3504,0,
25.5522,17.4961,0,
25.6728,17.6305,0,
25.7933,17.7572,0,
25.9138,17.8803,0,
26.0343,18.0041,0,
26.1549,18.1321,0,
26.2754,18.2676,0,
26.3959,18.4126,0,
26.5164,18.5681,0,
26.6370,18.7345,0,
26.7575,18.9108,0,
26.8780,19.0956,0,
26.9986,19.2870,0,
27.1191,19.4823,0,
27.2396,19.6788,0,
27.3602,19.8732,0,
27.4807,20.0628,0,
27.6012,20.2461,0,
27.7218,20.4237,0,
27.8423,20.5973,0,
27.9628,20.7679,0,
28.0833,20.9364,0,
28.2039,21.1032,0,
28.3244,21.2695,0,
28.4449,21.4364,0,
28.5654,21.6053,0,
28.6860,21.7770,0,
28.8065,21.9521,0,
28.9270,22.1306,0,
29.0476,22.3119,0,
29.1681,22.4955,0,
29.2886,22.6804,0,
29.4092,22.8662,0,
29.5297,23.0528,0,
29.6502,23.2405,0,
29.7707,23.4300,0,
29.8913,23.6220,0,
30.0118,23.8172,0,
30.1323,24.0163,0,
30.2529,24.2198,0,
30.3734,24.4281,0,
30.4939,24.6418,0,
30.6145,24.8612,0,
30.7350,25.0871,0,
30.8555,25.3200,0,
30.9760,25.5608,0,
31.0966,25.8099,0,
31.2171,26.0676,0,
31.3376,26.3339,0,
31.4581,26.6083,0,
31.5787,26.8901,0,
31.6992,27.1780,0,
31.8197,27.4706,0,
31.9403,27.7668,0,
32.0608,27.6923,0,
32.1813,27.9736,0,
32.3019,28.2558,0,
32.4224,28.5385,0,
32.5429,28.8213,0,
32.6634,29.1040,0,
32.7840,29.3859,0,
32.9045,29.6692,0,
33.0250,29.9509,0,
33.1456,30.2307,0,
33.2661,30.5088,0,
33.3866,30.7878,0,
33.5072,31.0661,0,
33.6277,31.3444,0,
33.7482,31.6233,0,
33.8687,31.9050,0,
33.9893,32.1879,0,
34.1098,32.4720,0,
34.2303,32.7572,0,
34.3509,33.0448,0,
34.4714,33.3334,0,
34.5919,33.6228,0,
34.7124,33.9134,0,
34.8330,34.2069,0,
34.9535,34.5021,0,
35.0740,34.7990,0,
35.1946,35.0972,0,
35.3151,35.3981,0,
35.4356,35.6996,0,
35.5562,36.0012,0,
35.6767,36.3029,0,
35.7972,36.6046,0,
35.9177,36.9066,0,
36.1618,36.6950,0,
36.6439,37.8621,0,
37.1261,39.0434,0,
37.6082,40.2398,0,
38.0904,41.4518,0,
38.5726,42.6784,0,
39.0547,43.9197,0,
39.5369,45.1719,0,
40.0190,46.4331,0,
40.5012,47.7035,0,
40.9833,48.9825,0,
41.4655,50.2709,0,
41.9477,51.5671,0,
